"comparison","group_a","group_b","pathway","detection_state","n_paired_genes","gene","gene_index","vanilla_raw_p_full","vanilla_raw_p_masked","vanilla_score_full","vanilla_score_masked","vanilla_delta_score","genept_raw_p_full","genept_raw_p_masked","genept_score_full","genept_score_masked","genept_delta_score","vanilla_adjusted_p_full","vanilla_adjusted_p_masked","genept_adjusted_p_full","genept_adjusted_p_masked","vanilla_qval_full","vanilla_qval_masked","genept_qval_full","genept_qval_masked","vanilla_significant_full","vanilla_significant_masked","genept_significant_full","genept_significant_masked","vanilla_detection_flip","genept_detection_flip","mean_expression_group_A","mean_expression_group_B","expression_difference","detection_fraction_group_A","detection_fraction_group_B","embedding_norm","embedding_to_pathway_mean_cosine"
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"ASAH1",11,8.03548663493119e-06,3.52341775794401e-06,5.09498781691362,5.45303586115776,-0.358048044244133,0.0731481276708723,0.631270397757246,1.13579678577401,0.199784575621334,0.936012210152677,0.000988364856096536,0.000433380384227113,1,1,1.73351743731473,1.83388406114409,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.267839714943434,0.128940732761574,-0.13889898218186,0.23,0.142,1.00000002918415,0.941423992348291
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"ASAH2",12,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0513887607461245,1.13579678577401,1.28913185531754,-0.153335069543525,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0023763098561671,0.00403917900142126,0.00166286914525416,0.002,0.004,0.999999972516404,0.89373488494698
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"B3GALNT1",13,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.179741341532766,1.13579678577401,0.745352021196044,0.390444764577966,0.000988364856096536,0.0021860417311304,1,1,1.73351743731473,1.63105534906276,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00253778045967913,0.0129015933651026,0.0103638129054234,0.004,0.016,1.00000007353385,0.917518945939763
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"B4GALNT1",14,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0731481276708723,1.13579678577401,1.13579678577401,0,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1.00000002922091,0.912785493333021
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"CERK",15,8.03548663493119e-06,1.49821174952854e-06,5.09498781691362,5.82442680135432,-0.729438984440692,0.0731481276708723,0.179741341532766,1.13579678577401,0.745352021196044,0.390444764577966,0.000988364856096536,0.00018428004519201,1,1,1.73351743731473,1.93249105817205,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.236670082854402,0.0912754738598483,-0.145394608994554,0.204,0.1,0.99999996334063,0.888312493001504
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"CERS2",16,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0351222601892017,1.13579678577401,1.45441754412943,-0.318620758355418,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.171512879523158,0.121178636305097,-0.0503342432180607,0.152,0.138,0.999999975614148,0.902267155980396
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"CERS3",17,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0731481276708723,1.13579678577401,1.13579678577401,0,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.999999956927884,0.935090554247614
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"CERS4",18,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.00946978291842922,1.13579678577401,2.02365997647813,-0.88786319070412,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0405919552420031,0.0481949112631254,0.00760295602112234,0.038,0.054,0.999999962153917,0.932251870218419
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"CERS5",19,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.136726085875245,1.13579678577401,0.864148618783426,0.271648166990585,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.146039745708678,0.11554691025756,-0.0304928354511182,0.132,0.136,0.999999970455534,0.927426516477095
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"CERS6",20,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.0513887607461245,1.13579678577401,1.28913185531754,-0.153335069543525,0.000988364856096536,0.0021860417311304,1,1,1.73351743731473,1.63105534906276,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.178744023328266,0.104973315021052,-0.073770708307214,0.16,0.118,0.999999970455534,0.927426516477095
