dataset_index,dataset_gene,match_type,embedding_key
12656,AC087500.1,unmatched,
12657,SCIMP,exact,SCIMP
12658,RABEP1,exact,RABEP1
12659,NUP88,exact,NUP88
12660,AC015727.1,unmatched,
12661,RPAIN,exact,RPAIN
12662,AC004148.2,unmatched,
12663,C1QBP,exact,C1QBP
12664,DHX33,exact,DHX33
12665,DERL2,exact,DERL2
12666,MIS12,exact,MIS12
12667,NLRP1,exact,NLRP1
12668,WSCD1,exact,WSCD1
12669,AIPL1,exact,AIPL1
12670,PITPNM3,exact,PITPNM3
12671,KIAA0753,exact,KIAA0753
12672,TXNDC17,exact,TXNDC17
12673,MED31,exact,MED31
12674,C17orf100,exact,C17orf100
12675,AC004706.1,unmatched,
12676,XAF1,exact,XAF1
12677,ALOX12-AS1,exact,ALOX12-AS1
12678,AC040977.1,unmatched,
12679,ALOX12,exact,ALOX12
12680,RNASEK,exact,RNASEK
12681,RNASEK-C17orf49,exact,RNASEK-C17orf49
12682,C17orf49,exact,C17orf49
12683,SLC16A13,exact,SLC16A13
12684,SLC16A11,exact,SLC16A11
12685,ASGR1,exact,ASGR1
12686,DLG4,exact,DLG4
12687,ACADVL,exact,ACADVL
12688,DVL2,exact,DVL2
12689,PHF23,exact,PHF23
12690,GABARAP,exact,GABARAP
12691,CTDNEP1,exact,CTDNEP1
12692,ELP5,exact,ELP5
12693,CLDN7,exact,CLDN7
12694,EIF5A,exact,EIF5A
12695,GPS2,exact,GPS2
12696,NEURL4,exact,NEURL4
12697,ACAP1,exact,ACAP1
12698,KCTD11,exact,KCTD11
12699,TNK1,exact,TNK1
12700,PLSCR3,exact,PLSCR3
12701,TMEM256,exact,TMEM256
12702,NLGN2,exact,NLGN2
12703,TMEM102,exact,TMEM102
12704,FGF11,exact,FGF11
12705,CHRNB1,exact,CHRNB1
12706,ZBTB4,exact,ZBTB4
12707,POLR2A,exact,POLR2A
12708,TNFSF12,exact,TNFSF12
12709,SENP3,exact,SENP3
12710,EIF4A1,exact,EIF4A1
12711,CD68,exact,CD68
12712,AC016876.1,unmatched,
12713,MPDU1,exact,MPDU1
12714,FXR2,exact,FXR2
12715,SAT2,exact,SAT2
12716,TP53,exact,TP53
12717,WRAP53,exact,WRAP53
12718,DNAH2,exact,DNAH2
12719,KDM6B,exact,KDM6B
12720,TMEM88,exact,TMEM88
12721,NAA38,exact,NAA38
12722,CYB5D1,exact,CYB5D1
12723,CHD3,exact,CHD3
12724,RNF227,exact,RNF227
12725,KCNAB3,exact,KCNAB3
12726,TRAPPC1,exact,TRAPPC1
12727,CNTROB,exact,CNTROB
12728,ALOX12B,exact,ALOX12B
12729,AC129492.1,unmatched,
12730,ALOXE3,exact,ALOXE3
12731,PER1,exact,PER1
12732,VAMP2,exact,VAMP2
12733,TMEM107,exact,TMEM107
12734,BORCS6,exact,BORCS6
12735,AURKB,exact,AURKB
12736,LINC00324,exact,LINC00324
12737,CTC1,exact,CTC1
12738,PFAS,exact,PFAS
12739,AC135178.5,unmatched,
12740,SLC25A35,exact,SLC25A35
12741,RANGRF,exact,RANGRF
12742,AC135178.3,unmatched,
12743,KRBA2,exact,KRBA2
12744,RPL26,exact,RPL26
12745,RNF222,exact,RNF222
12746,NDEL1,exact,NDEL1
12747,MYH10,exact,MYH10
12748,CCDC42,exact,CCDC42
12749,PIK3R5,exact,PIK3R5
12750,AC002091.2,unmatched,
12751,AC005695.3,unmatched,
12752,STX8,exact,STX8
12753,AC005695.2,unmatched,
12754,GAS7,exact,GAS7
12755,MYH3,exact,MYH3
12756,SCO1,exact,SCO1
12757,ADPRM,exact,ADPRM
12758,TMEM220,exact,TMEM220
12759,TMEM220-AS1,exact,TMEM220-AS1
12760,AC005410.2,unmatched,
12761,ZNF18,exact,ZNF18
12762,MAP2K4,exact,MAP2K4
12763,AC005358.2,unmatched,
12764,ARHGAP44,exact,ARHGAP44
12765,AC005277.2,unmatched,
12766,ELAC2,exact,ELAC2
12767,AC005304.3,unmatched,
12768,COX10,exact,COX10
12769,AC005224.1,unmatched,
12770,HS3ST3B1,exact,HS3ST3B1
12771,AC005224.4,unmatched,
12772,AC005224.3,unmatched,
12773,CDRT4,exact,CDRT4
12774,TVP23C,exact,TVP23C
12775,AC005838.2,unmatched,
12776,TRIM16,exact,TRIM16
12777,ZNF286A,exact,ZNF286A
12778,LINC02087,unmatched,
12779,ZSWIM7,exact,ZSWIM7
12780,TTC19,exact,TTC19
12781,AC002553.2,unmatched,
12782,NCOR1,exact,NCOR1
12783,AC002553.1,unmatched,
12784,PIGL,exact,PIGL
12785,CENPV,exact,CENPV
12786,UBB,exact,UBB
12787,AC093484.2,unmatched,
12788,TRPV2,exact,TRPV2
12789,LRRC75A,exact,LRRC75A
12790,ZNF287,exact,ZNF287
12791,ZNF624,exact,ZNF624
12792,CCDC144A,exact,CCDC144A
12793,AC098850.3,unmatched,
12794,AC098850.1,unmatched,
12795,MPRIP,exact,MPRIP
12796,MPRIP-AS1,exact,MPRIP-AS1
12797,PLD6,exact,PLD6
12798,FLCN,exact,FLCN
12799,AC055811.3,unmatched,
12800,COPS3,exact,COPS3
12801,NT5M,exact,NT5M
12802,MED9,exact,MED9
12803,PEMT,exact,PEMT
12804,RAI1,exact,RAI1
12805,SMCR5,exact,SMCR5
12806,SREBF1,exact,SREBF1
12807,TOM1L2,exact,TOM1L2
12808,AC122129.1,unmatched,
12809,DRC3,exact,DRC3
12810,ATPAF2,exact,ATPAF2
12811,GID4,exact,GID4
12812,DRG2,exact,DRG2
12813,MYO15A,exact,MYO15A
12814,AC087164.1,unmatched,
12815,ALKBH5,exact,ALKBH5
12816,LLGL1,exact,LLGL1
12817,FLII,exact,FLII
12818,MIEF2,exact,MIEF2
12819,AC127537.1,unmatched,
12820,TOP3A,exact,TOP3A
12821,SMCR8,exact,SMCR8
12822,SHMT1,exact,SHMT1
12823,EVPLL,exact,EVPLL
12824,LINC02076,exact,LINC02076
12825,ZNF286B,exact,ZNF286B
12826,TRIM16L,exact,TRIM16L
12827,FBXW10,exact,FBXW10
12828,TVP23B,exact,TVP23B
12829,AC107982.3,unmatched,
12830,PRPSAP2,exact,PRPSAP2
12831,SLC5A10,exact,SLC5A10
12832,FAM83G,exact,FAM83G
12833,GRAP,exact,GRAP
12834,AC007952.7,unmatched,
12835,AC007952.4,unmatched,
12836,GRAPL,exact,GRAPL
12837,AC007952.6,unmatched,
12838,AC007952.5,unmatched,
12839,EPN2,exact,EPN2
12840,B9D1,exact,B9D1
12841,MAPK7,exact,MAPK7
12842,ALDH3A2,exact,ALDH3A2
12843,SLC47A2,exact,SLC47A2
12844,ULK2,exact,ULK2
12845,AC015726.1,unmatched,
12846,AKAP10,exact,AKAP10
12847,SPECC1,exact,SPECC1
12848,AC015818.2,unmatched,
12849,CCDC144NL,unmatched,
12850,AC090774.3,unmatched,
12851,USP22,exact,USP22
12852,AC087393.2,unmatched,
12853,DHRS7B,exact,DHRS7B
12854,TMEM11,exact,TMEM11
12855,AC087294.1,unmatched,
12856,NATD1,exact,NATD1
12857,MAP2K3,exact,MAP2K3
12858,KCNJ12,exact,KCNJ12
12859,C17orf51,official_alias,C17orf51
12860,AC132825.3,unmatched,
12861,MTRNR2L1,exact,MTRNR2L1
12862,WSB1,exact,WSB1
12863,KSR1,exact,KSR1
12864,LGALS9,exact,LGALS9
12865,AC005697.2,unmatched,
12866,LYRM9,exact,LYRM9
12867,NLK,exact,NLK
12868,TMEM97,exact,TMEM97
12869,IFT20,exact,IFT20
12870,TNFAIP1,exact,TNFAIP1
12871,POLDIP2,exact,POLDIP2
12872,TMEM199,exact,TMEM199
12873,SARM1,exact,SARM1
12874,SLC46A1,exact,SLC46A1
12875,AC015917.2,unmatched,
12876,AC005726.1,unmatched,
12877,UNC119,exact,UNC119
12878,PIGS,exact,PIGS
12879,ALDOC,exact,ALDOC
12880,SPAG5,exact,SPAG5
12881,AC005726.5,unmatched,
12882,SGK494,official_alias,SGK494
12883,KIAA0100,official_alias,KIAA0100
12884,SDF2,exact,SDF2
12885,SUPT6H,exact,SUPT6H
12886,AC010761.3,unmatched,
12887,PROCA1,exact,PROCA1
12888,RAB34,exact,RAB34
12889,RPL23A,exact,RPL23A
12890,AC010761.1,unmatched,
12891,TLCD1,exact,TLCD1
12892,NEK8,exact,NEK8
12893,AC010761.2,unmatched,
12894,TRAF4,exact,TRAF4
12895,FAM222B,exact,FAM222B
12896,ERAL1,exact,ERAL1
12897,AC024267.1,unmatched,
12898,FLOT2,exact,FLOT2
12899,AC024267.3,unmatched,
12900,AC024267.6,unmatched,
12901,DHRS13,exact,DHRS13
12902,PHF12,exact,PHF12
12903,AC024267.5,unmatched,
12904,PIPOX,exact,PIPOX
12905,SEZ6,exact,SEZ6
12906,MYO18A,exact,MYO18A
12907,TIAF1,official_alias,TIAF1
12908,NUFIP2,exact,NUFIP2
12909,AC068025.2,unmatched,
12910,TAOK1,exact,TAOK1
12911,ABHD15-AS1,unmatched,
12912,ABHD15,exact,ABHD15
12913,TP53I13,exact,TP53I13
12914,GIT1,exact,GIT1
12915,CORO6,exact,CORO6
12916,SSH2,exact,SSH2
12917,AC023389.1,unmatched,
12918,AC104982.1,unmatched,
12919,EFCAB5,exact,EFCAB5
12920,NSRP1,exact,NSRP1
12921,AC104984.3,unmatched,
12922,AC104984.6,unmatched,
12923,SLC6A4,exact,SLC6A4
12924,AC104984.4,unmatched,
12925,BLMH,exact,BLMH
12926,CPD,exact,CPD
12927,GOSR1,exact,GOSR1
12928,TBC1D29,official_alias,TBC1D29
12929,AC127024.2,unmatched,
12930,CRLF3,exact,CRLF3
12931,AC127024.5,unmatched,
12932,AC127024.6,unmatched,
12933,ATAD5,exact,ATAD5
12934,AC130324.2,unmatched,
12935,AC130324.1,unmatched,
12936,TEFM,exact,TEFM
12937,AC130324.3,unmatched,
12938,ADAP2,exact,ADAP2
12939,RNF135,exact,RNF135
12940,AC138207.7,unmatched,
12941,NF1,exact,NF1
12942,OMG,exact,OMG
12943,EVI2B,exact,EVI2B
12944,EVI2A,exact,EVI2A
12945,RAB11FIP4,exact,RAB11FIP4
12946,COPRS,exact,COPRS
12947,UTP6,exact,UTP6
12948,SUZ12,exact,SUZ12
12949,LRRC37B,exact,LRRC37B
12950,AC116407.2,unmatched,
12951,RHOT1,exact,RHOT1
12952,C17orf75,exact,C17orf75
12953,ZNF207,exact,ZNF207
12954,AC005899.6,unmatched,
12955,AC005899.7,unmatched,
12956,AC005899.5,unmatched,
12957,AC005899.8,unmatched,
12958,AC005899.1,unmatched,
12959,PSMD11,exact,PSMD11
12960,CDK5R1,exact,CDK5R1
12961,MYO1D,exact,MYO1D
12962,AC084809.1,unmatched,
12963,TMEM132E,exact,TMEM132E
12964,CCT6B,exact,CCT6B
12965,ZNF830,exact,ZNF830
12966,LIG3,exact,LIG3
12967,RFFL,exact,RFFL
12968,AC004223.4,unmatched,
12969,AC004223.2,unmatched,
12970,RAD51D,exact,RAD51D
12971,NLE1,exact,NLE1
12972,UNC45B,exact,UNC45B
12973,SLC35G3,exact,SLC35G3
12974,AC022916.1,unmatched,
12975,SLFN5,exact,SLFN5
12976,AC022706.1,unmatched,
12977,SLFN11,exact,SLFN11
12978,AC060766.6,unmatched,
12979,SLFN12,exact,SLFN12
12980,SLFN13,exact,SLFN13
12981,SLFN12L,unmatched,
12982,LINC02001,unmatched,
12983,PEX12,exact,PEX12
12984,AP2B1,exact,AP2B1
12985,TAF15,exact,TAF15
12986,RASL10B,exact,RASL10B
12987,MMP28,exact,MMP28
12988,C17orf50,exact,C17orf50
12989,AC015849.3,unmatched,
12990,CCL5,exact,CCL5
12991,ZNHIT3,exact,ZNHIT3
12992,MYO19,exact,MYO19
12993,PIGW,exact,PIGW
12994,GGNBP2,exact,GGNBP2
12995,DHRS11,exact,DHRS11
12996,MRM1,exact,MRM1
12997,AC243830.2,unmatched,
12998,AATF,exact,AATF
12999,ACACA,exact,ACACA
13000,TADA2A,exact,TADA2A
13001,DUSP14,exact,DUSP14
13002,SYNRG,exact,SYNRG
13003,DDX52,exact,DDX52
13004,AC243585.2,unmatched,
13005,MRPL45,exact,MRPL45
13006,SOCS7,exact,SOCS7
13007,EPOP,exact,EPOP
13008,AC006449.6,unmatched,
13009,AC006449.2,unmatched,
13010,MLLT6,exact,MLLT6
13011,AC006449.3,unmatched,
13012,CISD3,exact,CISD3
13013,PCGF2,exact,PCGF2
13014,PSMB3,exact,PSMB3
13015,PIP4K2B,exact,PIP4K2B
13016,CWC25,exact,CWC25
13017,RPL23,exact,RPL23
13018,LASP1,exact,LASP1
13019,AC006441.1,unmatched,
13020,LINC00672,unmatched,
13021,PLXDC1,exact,PLXDC1
13022,CACNB1,exact,CACNB1
13023,RPL19,exact,RPL19
13024,STAC2,exact,STAC2
13025,FBXL20,exact,FBXL20
13026,AC005288.1,unmatched,
13027,MED1,exact,MED1
13028,CDK12,exact,CDK12
13029,AC009283.1,unmatched,
13030,NEUROD2,exact,NEUROD2
13031,STARD3,exact,STARD3
13032,TCAP,exact,TCAP
13033,PGAP3,exact,PGAP3
13034,ERBB2,exact,ERBB2
13035,MIEN1,exact,MIEN1
13036,IKZF3,exact,IKZF3
13037,ZPBP2,exact,ZPBP2
13038,GSDMB,exact,GSDMB
13039,ORMDL3,exact,ORMDL3
13040,AC090844.2,unmatched,
13041,PSMD3,exact,PSMD3
13042,MED24,exact,MED24
13043,THRA,exact,THRA
13044,NR1D1,exact,NR1D1
13045,MSL1,exact,MSL1
13046,CASC3,exact,CASC3
13047,RAPGEFL1,exact,RAPGEFL1
13048,WIPF2,exact,WIPF2
13049,CDC6,exact,CDC6
13050,RARA,exact,RARA
13051,RARA-AS1,exact,RARA-AS1
13052,TOP2A,exact,TOP2A
13053,IGFBP4,exact,IGFBP4
13054,AC004585.1,unmatched,
13055,CCR7,exact,CCR7
13056,SMARCE1,exact,SMARCE1
13057,AC073508.3,unmatched,
13058,KRT10,exact,KRT10
13059,TMEM99,unmatched,
13060,EIF1,exact,EIF1
13061,HAP1,exact,HAP1
13062,JUP,exact,JUP
13063,P3H4,exact,P3H4
13064,NT5C3B,exact,NT5C3B
13065,KLHL10,exact,KLHL10
13066,KLHL11,exact,KLHL11
13067,ACLY,exact,ACLY
13068,CNP,exact,CNP
13069,DNAJC7,exact,DNAJC7
13070,NKIRAS2,exact,NKIRAS2
13071,ZNF385C,exact,ZNF385C
13072,C17orf113,exact,C17orf113
13073,DHX58,exact,DHX58
13074,KAT2A,exact,KAT2A
13075,HSPB9,exact,HSPB9
13076,RAB5C,exact,RAB5C
13077,HCRT,exact,HCRT
13078,GHDC,exact,GHDC
13079,STAT5B,exact,STAT5B
13080,AC099811.4,unmatched,
13081,STAT5A,exact,STAT5A
13082,STAT3,exact,STAT3
13083,ATP6V0A1,exact,ATP6V0A1
13084,NAGLU,exact,NAGLU
13085,HSD17B1,exact,HSD17B1
13086,AC067852.2,unmatched,
13087,COASY,exact,COASY
13088,MLX,exact,MLX
13089,PSMC3IP,exact,PSMC3IP
13090,RETREG3,exact,RETREG3
13091,TUBG1,exact,TUBG1
13092,TUBG2,exact,TUBG2
13093,PLEKHH3,exact,PLEKHH3
13094,CCR10,exact,CCR10
13095,AC100793.2,unmatched,
13096,CNTNAP1,exact,CNTNAP1
13097,EZH1,exact,EZH1
13098,RAMP2-AS1,exact,RAMP2-AS1
13099,VPS25,exact,VPS25
13100,WNK4,exact,WNK4
13101,COA3,exact,COA3
13102,CNTD1,exact,CNTD1
13103,BECN1,exact,BECN1
13104,PSME3,exact,PSME3
13105,AOC2,exact,AOC2
13106,AOC3,exact,AOC3
13107,AARSD1,exact,AARSD1
13108,PTGES3L,exact,PTGES3L
13109,RUNDC1,exact,RUNDC1
13110,RPL27,exact,RPL27
13111,IFI35,exact,IFI35
13112,VAT1,exact,VAT1
13113,RND2,exact,RND2
13114,BRCA1,exact,BRCA1
13115,AC060780.1,unmatched,
13116,NBR1,exact,NBR1
13117,TMEM106A,exact,TMEM106A
13118,LINC00854,official_alias,LINC00854
13119,LINC00910,unmatched,
13120,ARL4D,exact,ARL4D
13121,DHX8,exact,DHX8
13122,MEOX1,exact,MEOX1
13123,DUSP3,exact,DUSP3
13124,CFAP97D1,exact,CFAP97D1
13125,MPP2,exact,MPP2
13126,AC007993.3,unmatched,
13127,LINC01976,exact,LINC01976
13128,NAGS,exact,NAGS
13129,TMEM101,exact,TMEM101
13130,LSM12,exact,LSM12
13131,G6PC3,exact,G6PC3
13132,HDAC5,exact,HDAC5
13133,AC023855.1,unmatched,
13134,C17orf53,official_alias,C17orf53
13135,ASB16,exact,ASB16
13136,ASB16-AS1,exact,ASB16-AS1
13137,TMUB2,exact,TMUB2
13138,ATXN7L3,exact,ATXN7L3
13139,UBTF,exact,UBTF
13140,AC003102.1,unmatched,
13141,SLC4A1,exact,SLC4A1
13142,RUNDC3A-AS1,unmatched,
13143,SLC25A39,exact,SLC25A39
13144,GRN,exact,GRN
13145,FAM171A2,exact,FAM171A2
13146,ITGA2B,exact,ITGA2B
13147,GPATCH8,exact,GPATCH8
13148,MEIOC,exact,MEIOC
13149,CCDC43,exact,CCDC43
13150,AC091152.2,unmatched,
13151,DBF4B,exact,DBF4B
13152,GJC1,exact,GJC1
13153,HIGD1B,exact,HIGD1B
13154,EFTUD2,exact,EFTUD2
13155,KIF18B,exact,KIF18B
13156,AC015936.1,unmatched,
13157,DCAKD,exact,DCAKD
13158,NMT1,exact,NMT1
13159,PLCD3,exact,PLCD3
13160,ACBD4,exact,ACBD4
13161,AC142472.1,unmatched,
13162,HEXIM1,exact,HEXIM1
13163,AC138150.1,unmatched,
13164,HEXIM2,exact,HEXIM2
13165,AC138150.2,unmatched,
13166,AC008105.3,unmatched,
13167,FMNL1,exact,FMNL1
13168,AC008105.1,unmatched,
13169,MAP3K14-AS1,unmatched,
13170,SPATA32,exact,SPATA32
13171,MAP3K14,exact,MAP3K14
13172,ARHGAP27,exact,ARHGAP27
13173,PLEKHM1,exact,PLEKHM1
13174,AC091132.2,unmatched,
13175,AC091132.1,unmatched,
13176,AC091132.5,unmatched,
13177,LINC02210-CRHR1,exact,LINC02210-CRHR1
13178,MAPT,exact,MAPT
13179,KANSL1,exact,KANSL1
13180,KANSL1-AS1,exact,KANSL1-AS1
13181,ARL17B,exact,ARL17B
13182,LRRC37A,exact,LRRC37A
13183,LRRC37A2,exact,LRRC37A2
13184,ARL17A,exact,ARL17A
13185,FAM215B,unmatched,
13186,NSF,exact,NSF
13187,WNT3,exact,WNT3
13188,GOSR2,exact,GOSR2
13189,AC005670.2,unmatched,
13190,CDC27,exact,CDC27
13191,AC068234.2,unmatched,
13192,EFCAB13,exact,EFCAB13
13193,AC040934.1,unmatched,
13194,NPEPPS,exact,NPEPPS
13195,AC025682.1,unmatched,
13196,KPNB1,exact,KPNB1
13197,AC015674.1,unmatched,
13198,TBKBP1,exact,TBKBP1
13199,OSBPL7,exact,OSBPL7
13200,MRPL10,exact,MRPL10
13201,LRRC46,exact,LRRC46
13202,SCRN2,exact,SCRN2
13203,AC018521.7,unmatched,
13204,SP2,exact,SP2
13205,SP2-AS1,exact,SP2-AS1
13206,PNPO,exact,PNPO
13207,AC018521.2,unmatched,
13208,CDK5RAP3,exact,CDK5RAP3
13209,AC018521.4,unmatched,
13210,COPZ2,exact,COPZ2
13211,NFE2L1,exact,NFE2L1
13212,AC004477.3,unmatched,
13213,CBX1,exact,CBX1
13214,SNX11,exact,SNX11
13215,SKAP1,exact,SKAP1
13216,SKAP1-AS1,exact,SKAP1-AS1
13217,AC090627.1,unmatched,
13218,HOXB2,exact,HOXB2
13219,HOXB-AS1,exact,HOXB-AS1
13220,HOXB3,exact,HOXB3
13221,HOXB4,exact,HOXB4
13222,CALCOCO2,exact,CALCOCO2
13223,ATP5MC1,exact,ATP5MC1
13224,UBE2Z,exact,UBE2Z
13225,SNF8,exact,SNF8
13226,AC091133.1,unmatched,
13227,GNGT2,exact,GNGT2
13228,ABI3,exact,ABI3
13229,ZNF652,exact,ZNF652
13230,AC091180.2,unmatched,
13231,PHB,unmatched,
13232,SPOP,exact,SPOP
13233,SLC35B1,exact,SLC35B1
13234,FAM117A,exact,FAM117A
13235,KAT7,exact,KAT7
13236,TAC4,exact,TAC4
13237,FLJ45513,unmatched,
13238,DLX4,exact,DLX4
13239,ITGA3,exact,ITGA3
13240,PDK2,exact,PDK2
13241,SAMD14,exact,SAMD14
13242,PPP1R9B,exact,PPP1R9B
13243,XYLT2,exact,XYLT2
13244,MRPL27,exact,MRPL27
13245,EME1,exact,EME1
13246,LRRC59,exact,LRRC59
13247,ACSF2,exact,ACSF2
13248,RSAD1,exact,RSAD1
13249,MYCBPAP,exact,MYCBPAP
13250,SPATA20,exact,SPATA20
13251,ANKRD40,exact,ANKRD40
13252,AC005921.2,unmatched,
13253,LUC7L3,exact,LUC7L3
13254,LINC00483,official_alias,LINC00483
13255,TOB1,exact,TOB1
13256,AC005920.1,unmatched,
13257,SPAG9,exact,SPAG9
13258,NME1,exact,NME1
13259,NME2,exact,NME2
13260,MBTD1,exact,MBTD1
13261,UTP18,exact,UTP18
13262,LINC02071,exact,LINC02071
13263,TOM1L1,exact,TOM1L1
13264,COX11,exact,COX11
13265,STXBP4,exact,STXBP4
13266,MMD,exact,MMD
13267,PCTP,exact,PCTP
13268,NOG,exact,NOG
13269,C17orf67,exact,C17orf67
13270,DGKE,exact,DGKE
13271,TRIM25,exact,TRIM25
13272,AC015912.3,unmatched,
13273,COIL,exact,COIL
13274,AC004584.1,unmatched,
13275,SCPEP1,exact,SCPEP1
13276,AC007114.1,unmatched,
13277,AKAP1,exact,AKAP1
13278,AC007114.2,unmatched,
13279,MSI2,exact,MSI2
13280,AC015845.2,unmatched,
13281,MRPS23,exact,MRPS23
13282,VEZF1,exact,VEZF1
13283,AC015813.2,unmatched,
13284,AC015813.1,unmatched,
13285,SRSF1,exact,SRSF1
13286,AC015813.3,unmatched,
13287,DYNLL2,exact,DYNLL2
13288,OR4D1,exact,OR4D1
13289,EPX,exact,EPX
13290,AC005962.1,unmatched,
13291,MKS1,exact,MKS1
13292,TSPOAP1,exact,TSPOAP1
13293,TSPOAP1-AS1,exact,TSPOAP1-AS1
13294,AC004687.1,unmatched,
13295,SUPT4H1,exact,SUPT4H1
13296,RNF43,exact,RNF43
13297,HSF5,exact,HSF5
13298,MTMR4,exact,MTMR4
13299,SEPT4,official_alias,SEPT4
13300,TEX14,exact,TEX14
13301,RAD51C,exact,RAD51C
13302,TRIM37,exact,TRIM37
13303,AC099850.1,unmatched,
13304,SKA2,exact,SKA2
13305,PRR11,exact,PRR11
13306,SMG8,exact,SMG8
13307,GDPD1,exact,GDPD1
13308,YPEL2,exact,YPEL2
13309,DHX40,exact,DHX40
13310,AC091271.1,unmatched,
13311,CLTC,exact,CLTC
13312,PTRH2,exact,PTRH2
13313,VMP1,exact,VMP1
13314,TUBD1,exact,TUBD1
13315,RPS6KB1,exact,RPS6KB1
13316,RNFT1,exact,RNFT1
13317,RNFT1-DT,exact,RNFT1-DT
13318,HEATR6,exact,HEATR6
13319,AC025048.4,unmatched,
13320,USP32,exact,USP32
13321,APPBP2,exact,APPBP2
13322,AC011921.1,unmatched,
13323,PPM1D,exact,PPM1D
13324,BCAS3,exact,BCAS3
13325,NACA2,exact,NACA2
13326,BRIP1,exact,BRIP1
13327,INTS2,unmatched,
13328,MED13,exact,MED13
13329,METTL2A,exact,METTL2A
13330,TLK2,exact,TLK2
13331,AC080038.2,unmatched,
13332,MRC2,exact,MRC2
13333,MARCH10,official_alias,MARCH10
13334,TANC2,exact,TANC2
13335,CYB561,exact,CYB561
13336,KCNH6,exact,KCNH6
13337,DCAF7,exact,DCAF7
13338,TACO1,exact,TACO1
13339,MAP3K3,exact,MAP3K3
13340,STRADA,exact,STRADA
13341,LIMD2,exact,LIMD2
13342,CCDC47,exact,CCDC47
13343,DDX42,exact,DDX42
13344,FTSJ3,exact,FTSJ3
13345,PSMC5,exact,PSMC5
13346,SMARCD2,exact,SMARCD2
13347,GH1,exact,GH1
13348,CD79B,exact,CD79B
13349,PRR29-AS1,exact,PRR29-AS1
13350,PRR29,exact,PRR29
13351,ICAM2,exact,ICAM2
13352,ERN1,exact,ERN1
13353,SNHG25,exact,SNHG25
13354,TEX2,exact,TEX2
13355,PECAM1,exact,PECAM1
13356,MILR1,exact,MILR1
13357,POLG2,exact,POLG2
13358,DDX5,exact,DDX5
13359,CEP95,exact,CEP95
13360,SMURF2,exact,SMURF2
13361,LRRC37A3,exact,LRRC37A3
13362,AC103810.2,unmatched,
13363,AC103810.5,unmatched,
13364,AC037487.1,unmatched,
13365,GNA13,exact,GNA13
13366,AC037487.2,unmatched,
13367,AXIN2,exact,AXIN2
13368,CEP112,exact,CEP112
13369,PRKCA,exact,PRKCA
13370,PRKCA-AS1,unmatched,
13371,HELZ,exact,HELZ
13372,AC007448.3,unmatched,
13373,PSMD12,exact,PSMD12
13374,PITPNC1,exact,PITPNC1
13375,NOL11,exact,NOL11
13376,BPTF,exact,BPTF
13377,AC134407.1,unmatched,
13378,C17orf58,exact,C17orf58
13379,KPNA2,exact,KPNA2
13380,AC005332.7,unmatched,
13381,AC005332.4,unmatched,
13382,AC005332.6,unmatched,
13383,AC005332.8,unmatched,
13384,AC005332.3,unmatched,
13385,AC005332.5,unmatched,
13386,AC005332.1,unmatched,
13387,AMZ2,exact,AMZ2
13388,ARSG,exact,ARSG
13389,SLC16A6,exact,SLC16A6
13390,WIPI1,exact,WIPI1
13391,PRKAR1A,exact,PRKAR1A
13392,FAM20A,exact,FAM20A
13393,ABCA6,exact,ABCA6
13394,ABCA10,exact,ABCA10
13395,ABCA5,exact,ABCA5
13396,MAP2K6,exact,MAP2K6
13397,LINC01483,exact,LINC01483
13398,LINC00511,exact,LINC00511
13399,SLC39A11,exact,SLC39A11
13400,SSTR2,exact,SSTR2
13401,COG1,exact,COG1
13402,AC097641.2,unmatched,
13403,FAM104A,unmatched,
13404,C17orf80,exact,C17orf80
13405,CDC42EP4,exact,CDC42EP4
13406,SDK2,exact,SDK2
13407,RPL38,exact,RPL38
13408,AC100786.1,unmatched,
13409,TTYH2,exact,TTYH2
13410,KIF19,exact,KIF19
13411,CD300A,exact,CD300A
13412,C17orf77,unmatched,
13413,RAB37,exact,RAB37
13414,AC064805.2,unmatched,
13415,SLC9A3R1,unmatched,
13416,NAT9,exact,NAT9
13417,TMEM104,exact,TMEM104
13418,GRIN2C,exact,GRIN2C
13419,FDXR,exact,FDXR
13420,HID1,exact,HID1
13421,MRPL58,exact,MRPL58
13422,KCTD2,exact,KCTD2
13423,ATP5PD,exact,ATP5PD
13424,SLC16A5,exact,SLC16A5
13425,ARMC7,exact,ARMC7
13426,NT5C,exact,NT5C
13427,JPT1,exact,JPT1
13428,SUMO2,exact,SUMO2
13429,NUP85,exact,NUP85
13430,GGA3,exact,GGA3
13431,MRPS7,exact,MRPS7
13432,MIF4GD,exact,MIF4GD
13433,AC022211.2,unmatched,
13434,SLC25A19,exact,SLC25A19
13435,GRB2,exact,GRB2
13436,AC011933.4,unmatched,
13437,TMEM94,exact,TMEM94
13438,TSEN54,exact,TSEN54
13439,LLGL2,exact,LLGL2
13440,MYO15B,exact,MYO15B
13441,RECQL5,exact,RECQL5
13442,SAP30BP,exact,SAP30BP
13443,GALK1,exact,GALK1
13444,H3F3B,official_alias,H3F3B
13445,UNK,exact,UNK
13446,UNC13D,exact,UNC13D
13447,WBP2,exact,WBP2
13448,TRIM47,exact,TRIM47
13449,AC087289.5,unmatched,
13450,TRIM65,exact,TRIM65
13451,AC087289.2,unmatched,
13452,MRPL38,exact,MRPL38
13453,FBF1,exact,FBF1
13454,ACOX1,exact,ACOX1
