dataset_index,dataset_gene,match_type,embedding_key
5521,C7orf61,official_alias,C7orf61
5522,TSC22D4,exact,TSC22D4
5523,NYAP1,exact,NYAP1
5524,AGFG2,exact,AGFG2
5525,SAP25,exact,SAP25
5526,LRCH4,exact,LRCH4
5527,FBXO24,exact,FBXO24
5528,PCOLCE,exact,PCOLCE
5529,MOSPD3,exact,MOSPD3
5530,TFR2,exact,TFR2
5531,GNB2,exact,GNB2
5532,GIGYF1,exact,GIGYF1
5533,POP7,exact,POP7
5534,EPHB4,exact,EPHB4
5535,SLC12A9,exact,SLC12A9
5536,SLC12A9-AS1,exact,SLC12A9-AS1
5537,TRIP6,exact,TRIP6
5538,SRRT,exact,SRRT
5539,UFSP1,exact,UFSP1
5540,AC105446.1,unmatched,
5541,TRIM56,exact,TRIM56
5542,AP1S1,exact,AP1S1
5543,PLOD3,exact,PLOD3
5544,ZNHIT1,exact,ZNHIT1
5545,CLDN15,exact,CLDN15
5546,FIS1,exact,FIS1
5547,AC006329.1,unmatched,
5548,IFT22,exact,IFT22
5549,CUX1,exact,CUX1
5550,AC005096.1,unmatched,
5551,SH2B2,exact,SH2B2
5552,PRKRIP1,exact,PRKRIP1
5553,ORAI2,exact,ORAI2
5554,ALKBH4,exact,ALKBH4
5555,LRWD1,exact,LRWD1
5556,POLR2J,exact,POLR2J
5557,RASA4B,exact,RASA4B
5558,POLR2J3,unmatched,
5559,AC093668.3,unmatched,
5560,POLR2J3.1,unmatched,
5561,RASA4,exact,RASA4
5562,UPK3BL1,exact,UPK3BL1
5563,POLR2J2,exact,POLR2J2
5564,FAM185A,exact,FAM185A
5565,FBXL13,exact,FBXL13
5566,LRRC17,exact,LRRC17
5567,ARMC10,exact,ARMC10
5568,NAPEPLD,exact,NAPEPLD
5569,PMPCB,exact,PMPCB
5570,DNAJC2,exact,DNAJC2
5571,PSMC2,exact,PSMC2
5572,SLC26A5,exact,SLC26A5
5573,AC005064.1,unmatched,
5574,ORC5,exact,ORC5
5575,AC007384.1,unmatched,
5576,LINC01004,unmatched,
5577,KMT2E-AS1,unmatched,
5578,KMT2E,exact,KMT2E
5579,AC005070.3,unmatched,
5580,SRPK2,exact,SRPK2
5581,AC004884.2,unmatched,
5582,PUS7,exact,PUS7
5583,RINT1,exact,RINT1
5584,AC073073.2,unmatched,
5585,ATXN7L1,exact,ATXN7L1
5586,CDHR3,exact,CDHR3
5587,SYPL1,exact,SYPL1
5588,NAMPT,exact,NAMPT
5589,AC007032.1,unmatched,
5590,CCDC71L,exact,CCDC71L
5591,PIK3CG,exact,PIK3CG
5592,PRKAR2B,exact,PRKAR2B
5593,HBP1,exact,HBP1
5594,AC004492.1,unmatched,
5595,COG5,exact,COG5
5596,DUS4L,exact,DUS4L
5597,AC004839.1,unmatched,
5598,BCAP29,exact,BCAP29
5599,SLC26A4,exact,SLC26A4
5600,AC002467.1,unmatched,
5601,CBLL1,exact,CBLL1
5602,DLD,exact,DLD
5603,LAMB1,exact,LAMB1
5604,AC005046.1,unmatched,
5605,NRCAM,exact,NRCAM
5606,PNPLA8,exact,PNPLA8
5607,THAP5,exact,THAP5
5608,DNAJB9,exact,DNAJB9
5609,IMMP2L,exact,IMMP2L
5610,LRRN3,exact,LRRN3
5611,DOCK4,exact,DOCK4
5612,ZNF277,exact,ZNF277
5613,IFRD1,exact,IFRD1
5614,LSMEM1,exact,LSMEM1
5615,TMEM168,exact,TMEM168
5616,BMT2,exact,BMT2
5617,GPR85,exact,GPR85
5618,SMIM30,exact,SMIM30
5619,MDFIC,exact,MDFIC
5620,TES,exact,TES
5621,CAPZA2,exact,CAPZA2
5622,ST7,exact,ST7
5623,LSM8,exact,LSM8
5624,ANKRD7,exact,ANKRD7
5625,ING3,exact,ING3
5626,FAM3C,exact,FAM3C
5627,AASS,exact,AASS
5628,NDUFA5,exact,NDUFA5
5629,WASL,exact,WASL
5630,AC006333.2,unmatched,
5631,POT1,exact,POT1
5632,POT1-AS1,exact,POT1-AS1
5633,ZNF800,exact,ZNF800
5634,GCC1,exact,GCC1
5635,ARF5,exact,ARF5
5636,FSCN3,exact,FSCN3
5637,SND1,exact,SND1
5638,SND1-IT1,exact,SND1-IT1
5639,LRRC4,exact,LRRC4
5640,RBM28,exact,RBM28
5641,PRRT4,exact,PRRT4
5642,IMPDH1,exact,IMPDH1
5643,HILPDA,exact,HILPDA
5644,METTL2B,exact,METTL2B
5645,AC090114.2,unmatched,
5646,AC018638.7,unmatched,
5647,FAM71F2,unmatched,
5648,CALU,exact,CALU
5649,OPN1SW,exact,OPN1SW
5650,CCDC136,exact,CCDC136
5651,KCP,exact,KCP
5652,ATP6V1F,exact,ATP6V1F
5653,ATP6V1FNB,unmatched,
5654,TNPO3,exact,TNPO3
5655,TSPAN33,exact,TSPAN33
5656,AHCYL2,exact,AHCYL2
5657,SMKR1,exact,SMKR1
5658,AC078846.1,unmatched,
5659,NRF1,exact,NRF1
5660,UBE2H,exact,UBE2H
5661,AC073320.1,unmatched,
5662,ZC3HC1,exact,ZC3HC1
5663,KLHDC10,exact,KLHDC10
5664,AC087071.1,unmatched,
5665,TMEM209,exact,TMEM209
5666,CPA5,exact,CPA5
5667,CEP41,exact,CEP41
5668,MEST,exact,MEST
5669,AC007938.2,unmatched,
5670,COPG2,exact,COPG2
5671,AC007938.3,unmatched,
5672,TSGA13,exact,TSGA13
5673,AC016831.7,unmatched,
5674,LINC00513,exact,LINC00513
5675,AC016831.1,unmatched,
5676,AC016831.5,unmatched,
5677,AC058791.1,unmatched,
5678,MKLN1,exact,MKLN1
5679,AC008264.2,unmatched,
5680,PODXL,exact,PODXL
5681,PLXNA4,exact,PLXNA4
5682,CHCHD3,exact,CHCHD3
5683,EXOC4,exact,EXOC4
5684,SLC35B4,exact,SLC35B4
5685,AKR1B1,exact,AKR1B1
5686,BPGM,exact,BPGM
5687,CALD1,exact,CALD1
5688,AGBL3,exact,AGBL3
5689,CYREN,exact,CYREN
5690,TMEM140,exact,TMEM140
5691,AC083862.2,unmatched,
5692,WDR91,exact,WDR91
5693,CNOT4,exact,CNOT4
5694,NUP205,exact,NUP205
5695,STMP1,exact,STMP1
5696,SLC13A4,exact,SLC13A4
5697,AC015987.1,unmatched,
5698,MTPN,exact,MTPN
5699,CREB3L2,exact,CREB3L2
5700,TRIM24,exact,TRIM24
5701,ZC3HAV1,exact,ZC3HAV1
5702,TTC26,unmatched,
5703,UBN2,exact,UBN2
5704,FMC1,exact,FMC1
5705,LUC7L2,exact,LUC7L2
5706,AC083880.1,unmatched,
5707,HIPK2,exact,HIPK2
5708,TBXAS1,exact,TBXAS1
5709,PARP12,exact,PARP12
5710,KDM7A,exact,KDM7A
5711,SLC37A3,exact,SLC37A3
5712,MKRN1,exact,MKRN1
5713,ADCK2,exact,ADCK2
5714,NDUFB2,exact,NDUFB2
5715,NDUFB2-AS1,exact,NDUFB2-AS1
5716,BRAF,exact,BRAF
5717,MRPS33,exact,MRPS33
5718,AGK,exact,AGK
5719,AC004918.1,unmatched,
5720,KIAA1147,official_alias,KIAA1147
5721,WEE2-AS1,exact,WEE2-AS1
5722,SSBP1,exact,SSBP1
5723,TAS2R4,exact,TAS2R4
5724,AC245088.2,unmatched,
5725,TRBV2,unmatched,
5726,TRBV5-1,unmatched,
5727,TRBV6-2,exact,TRBV6-2
5728,TRBV7-3,unmatched,
5729,TRBV9,unmatched,
5730,TRBV7-6,unmatched,
5731,TRBV7-9,exact,TRBV7-9
5732,TRBV10-3,unmatched,
5733,TRBV14,unmatched,
5734,TRBV18,exact,TRBV18
5735,TRBV19,unmatched,
5736,TRBV20-1,unmatched,
5737,TRBV24-1,unmatched,
5738,TRBV27,unmatched,
5739,TRBV28,unmatched,
5740,TRBV29-1,unmatched,
5741,TRBC1,unmatched,
5742,TRBC2,unmatched,
5743,EPHB6,exact,EPHB6
5744,GSTK1,exact,GSTK1
5745,CASP2,exact,CASP2
5746,AC093673.1,unmatched,
5747,ZYX,exact,ZYX
5748,EPHA1,exact,EPHA1
5749,EPHA1-AS1,exact,EPHA1-AS1
5750,TCAF2,exact,TCAF2
5751,CTAGE6,exact,CTAGE6
5752,TCAF1,exact,TCAF1
5753,OR2A25,exact,OR2A25
5754,ARHGEF35,exact,ARHGEF35
5755,AC004889.1,unmatched,
5756,AC074386.1,unmatched,
5757,OR2A1-AS1,exact,OR2A1-AS1
5758,ARHGEF5,exact,ARHGEF5
5759,TPK1,exact,TPK1
5760,AC005229.4,unmatched,
5761,CUL1,exact,CUL1
5762,EZH2,exact,EZH2
5763,GHET1,unmatched,
5764,PDIA4,exact,PDIA4
5765,ZNF786,exact,ZNF786
5766,ZNF425,exact,ZNF425
5767,ZNF398,exact,ZNF398
5768,ZNF282,exact,ZNF282
5769,ZNF212,exact,ZNF212
5770,ZNF783,exact,ZNF783
5771,ZNF777,exact,ZNF777
5772,ZNF746,exact,ZNF746
5773,KRBA1,exact,KRBA1
5774,ZNF467,exact,ZNF467
5775,ZNF862,exact,ZNF862
5776,AC004877.1,unmatched,
5777,ATP6V0E2-AS1,exact,ATP6V0E2-AS1
5778,ATP6V0E2,exact,ATP6V0E2
5779,AC092681.3,unmatched,
5780,ACTR3C,exact,ACTR3C
5781,LRRC61,exact,LRRC61
5782,ZBED6CL,unmatched,
5783,REPIN1,exact,REPIN1
5784,ZNF775,exact,ZNF775
5785,AC073111.5,unmatched,
5786,LINC00996,exact,LINC00996
5787,GIMAP8,exact,GIMAP8
5788,GIMAP7,exact,GIMAP7
5789,GIMAP4,exact,GIMAP4
5790,GIMAP6,exact,GIMAP6
5791,GIMAP2,exact,GIMAP2
5792,GIMAP1,exact,GIMAP1
5793,GIMAP5,exact,GIMAP5
5794,KCNH2,exact,KCNH2
5795,NOS3,exact,NOS3
5796,ATG9B,exact,ATG9B
5797,ABCB8,exact,ABCB8
5798,AC010973.1,unmatched,
5799,ASIC3,exact,ASIC3
5800,CDK5,exact,CDK5
5801,SLC4A2,exact,SLC4A2
5802,FASTK,exact,FASTK
5803,TMUB1,exact,TMUB1
5804,AGAP3,exact,AGAP3
5805,ABCF2,exact,ABCF2
5806,ABCF2.1,unmatched,
5807,CHPF2,exact,CHPF2
5808,SMARCD3,exact,SMARCD3
5809,AC021097.1,unmatched,
5810,NUB1,exact,NUB1
5811,RHEB,exact,RHEB
5812,PRKAG2,exact,PRKAG2
5813,PRKAG2-AS1,unmatched,
5814,GALNT11,exact,GALNT11
5815,AC006017.1,unmatched,
5816,KMT2C,exact,KMT2C
5817,LINC01003,exact,LINC01003
5818,XRCC2,exact,XRCC2
5819,ACTR3B,exact,ACTR3B
5820,DPP6,exact,DPP6
5821,PAXIP1-AS2,unmatched,
5822,PAXIP1,exact,PAXIP1
5823,AC093726.2,unmatched,
5824,PAXIP1-AS1,official_alias,PAXIP1-AS1
5825,AC144652.1,unmatched,
5826,INSIG1,exact,INSIG1
5827,AC009403.1,unmatched,
5828,RBM33,exact,RBM33
5829,LINC01006,unmatched,
5830,RNF32,exact,RNF32
5831,AC005534.1,unmatched,
5832,LMBR1,exact,LMBR1
5833,NOM1,exact,NOM1
5834,UBE3C,exact,UBE3C
5835,DNAJB6,exact,DNAJB6
5836,PTPRN2,exact,PTPRN2
5837,NCAPG2,exact,NCAPG2
5838,ESYT2,exact,ESYT2
5839,WDR60,official_alias,WDR60
5840,VIPR2,exact,VIPR2
5841,PLCXD1,exact,PLCXD1
5842,GTPBP6,exact,GTPBP6
5843,LINC00685,unmatched,
5844,PPP2R3B,exact,PPP2R3B
5845,AL732314.6,unmatched,
5846,AL672277.1,unmatched,
5847,CSF2RA,exact,CSF2RA
5848,IL3RA,exact,IL3RA
5849,SLC25A6,exact,SLC25A6
5850,LINC00106,exact,LINC00106
5851,ASMTL-AS1,unmatched,
5852,ASMTL,exact,ASMTL
5853,P2RY8,exact,P2RY8
5854,AKAP17A,exact,AKAP17A
5855,AL683807.1,unmatched,
5856,DHRSX,exact,DHRSX
5857,ZBED1,exact,ZBED1
5858,CD99,exact,CD99
5859,ARSD,exact,ARSD
5860,PRKX,exact,PRKX
5861,BX890604.1,unmatched,
5862,FAM239A,unmatched,
5863,FAM239B,unmatched,
5864,FAM239C,unmatched,
5865,PUDP,exact,PUDP
5866,STS,exact,STS
5867,PNPLA4,exact,PNPLA4
5868,TBL1X,exact,TBL1X
5869,WWC3,exact,WWC3
5870,WWC3-AS1,unmatched,
5871,AC073529.1,unmatched,
5872,HCCS,exact,HCCS
5873,MSL3,exact,MSL3
5874,PRPS2,exact,PRPS2
5875,TMSB4X,exact,TMSB4X
5876,FAM9C,exact,FAM9C
5877,TCEANC,exact,TCEANC
5878,RAB9A,exact,RAB9A
5879,TRAPPC2,exact,TRAPPC2
5880,OFD1,exact,OFD1
5881,GPM6B,exact,GPM6B
5882,GEMIN8,exact,GEMIN8
5883,FANCB,exact,FANCB
5884,MOSPD2,exact,MOSPD2
5885,PIGA,exact,PIGA
5886,CLTRN,exact,CLTRN
5887,CA5B,exact,CA5B
5888,INE2,exact,INE2
5889,ZRSR2,exact,ZRSR2
5890,AP1S2,exact,AP1S2
5891,CTPS2,exact,CTPS2
5892,SYAP1,exact,SYAP1
5893,TXLNG,exact,TXLNG
5894,RBBP7,exact,RBBP7
5895,SCML1,exact,SCML1
5896,RAI2,exact,RAI2
5897,SCML2,exact,SCML2
5898,CDKL5,exact,CDKL5
5899,PHKA2,exact,PHKA2
5900,ADGRG2,exact,ADGRG2
5901,PDHA1,exact,PDHA1
5902,MAP3K15,exact,MAP3K15
5903,SH3KBP1,exact,SH3KBP1
5904,BCLAF3,exact,BCLAF3
5905,EIF1AX,exact,EIF1AX
5906,RPS6KA3,exact,RPS6KA3
5907,CNKSR2,exact,CNKSR2
5908,KLHL34,exact,KLHL34
5909,MBTPS2,exact,MBTPS2
5910,YY2,exact,YY2
5911,SMS,exact,SMS
5912,PRDX4,exact,PRDX4
5913,ACOT9,exact,ACOT9
5914,SAT1,exact,SAT1
5915,APOO,exact,APOO
5916,CXorf58,exact,CXorf58
5917,KLHL15,exact,KLHL15
5918,EIF2S3,exact,EIF2S3
5919,ZFX,exact,ZFX
5920,PDK3,exact,PDK3
5921,POLA1,exact,POLA1
5922,MAGEB10,exact,MAGEB10
5923,CXorf21,official_alias,CXorf21
5924,GK,exact,GK
5925,TAB3,exact,TAB3
5926,DYNLT3,exact,DYNLT3
5927,RPGR,exact,RPGR
5928,MID1IP1,exact,MID1IP1
5929,BCOR,exact,BCOR
5930,ATP6AP2,exact,ATP6AP2
5931,CXorf38,exact,CXorf38
5932,MED14,exact,MED14
5933,MED14OS,unmatched,
5934,USP9X,exact,USP9X
5935,DDX3X,exact,DDX3X
5936,CASK,exact,CASK
5937,GPR82,exact,GPR82
5938,EFHC2,exact,EFHC2
5939,FUNDC1,exact,FUNDC1
5940,KDM6A,exact,KDM6A
5941,CXorf36,official_alias,CXorf36
5942,MIR222HG,unmatched,
5943,KRBOX4,exact,KRBOX4
5944,ZNF674,exact,ZNF674
5945,ZNF674-AS1,exact,ZNF674-AS1
5946,CHST7,exact,CHST7
5947,SLC9A7,exact,SLC9A7
5948,RP2,exact,RP2
5949,NDUFB11,exact,NDUFB11
5950,RBM10,exact,RBM10
5951,UBA1,exact,UBA1
5952,CDK16,exact,CDK16
5953,USP11,exact,USP11
5954,ZNF157,exact,ZNF157
5955,ZNF41,exact,ZNF41
5956,LINC01560,unmatched,
5957,ARAF,exact,ARAF
5958,SYN1,exact,SYN1
5959,TIMP1,exact,TIMP1
5960,CFP,exact,CFP
5961,ELK1,exact,ELK1
5962,UXT,exact,UXT
5963,ZNF81,exact,ZNF81
5964,ZNF182,exact,ZNF182
5965,ZNF630,exact,ZNF630
5966,SLC38A5,exact,SLC38A5
5967,FTSJ1,exact,FTSJ1
5968,AF196972.1,unmatched,
5969,PORCN,exact,PORCN
5970,EBP,exact,EBP
5971,TBC1D25,exact,TBC1D25
5972,RBM3,exact,RBM3
5973,WDR13,exact,WDR13
5974,WAS,exact,WAS
5975,SUV39H1,exact,SUV39H1
5976,HDAC6,exact,HDAC6
5977,PCSK1N,exact,PCSK1N
5978,TIMM17B,exact,TIMM17B
5979,PQBP1,exact,PQBP1
5980,SLC35A2,exact,SLC35A2
5981,PIM2,exact,PIM2
5982,OTUD5,exact,OTUD5
5983,GRIPAP1,exact,GRIPAP1
5984,TFE3,exact,TFE3
5985,CCDC120,exact,CCDC120
5986,PRAF2,exact,PRAF2
5987,WDR45,exact,WDR45
5988,GPKOW,exact,GPKOW
5989,MAGIX,exact,MAGIX
5990,PLP2,exact,PLP2
5991,PRICKLE3,exact,PRICKLE3
5992,SYP,exact,SYP
5993,CACNA1F,exact,CACNA1F
5994,CCDC22,exact,CCDC22
5995,FOXP3,exact,FOXP3
5996,PPP1R3F,exact,PPP1R3F
5997,AC232271.1,unmatched,
5998,USP27X-AS1,official_alias,USP27X-AS1
5999,USP27X,exact,USP27X
6000,CLCN5,exact,CLCN5
6001,AC233976.1,unmatched,
6002,AL158055.1,unmatched,
6003,CXorf67,official_alias,CXorf67
6004,NUDT11,exact,NUDT11
6005,GSPT2,exact,GSPT2
6006,MAGED1,exact,MAGED1
6007,TSPYL2,exact,TSPYL2
6008,KANTR,exact,KANTR
6009,KDM5C,exact,KDM5C
6010,SMC1A,exact,SMC1A
6011,RIBC1,exact,RIBC1
6012,HSD17B10,exact,HSD17B10
6013,HUWE1,exact,HUWE1
6014,PHF8,exact,PHF8
6015,FAM120C,exact,FAM120C
6016,WNK3,exact,WNK3
6017,TSR2,exact,TSR2
6018,GNL3L,exact,GNL3L
6019,MAGED2,exact,MAGED2
6020,APEX2,exact,APEX2
6021,FAM104B,unmatched,
6022,MTRNR2L10,exact,MTRNR2L10
6023,PAGE5,exact,PAGE5
6024,MAGEH1,exact,MAGEH1
6025,USP51,exact,USP51
6026,RRAGB,exact,RRAGB
6027,AL445472.1,unmatched,
6028,UBQLN2,exact,UBQLN2
6029,AL354793.1,unmatched,
6030,NBDY,exact,NBDY
6031,SPIN3,exact,SPIN3
6032,SPIN2B,exact,SPIN2B
6033,AL022157.1,unmatched,
6034,SPIN2A,exact,SPIN2A
6035,FAAH2,exact,FAAH2
6036,ZXDB,exact,ZXDB
6037,ZXDA,exact,ZXDA
6038,SPIN4,exact,SPIN4
6039,ARHGEF9,exact,ARHGEF9
6040,AMER1,exact,AMER1
6041,MTMR8,exact,MTMR8
6042,ZC4H2,exact,ZC4H2
6043,ZC3H12B,exact,ZC3H12B
6044,LAS1L,exact,LAS1L
6045,MSN,exact,MSN
6046,YIPF6,exact,YIPF6
6047,EFNB1,exact,EFNB1
6048,PJA1,exact,PJA1
6049,EDA,exact,EDA
6050,OTUD6A,exact,OTUD6A
6051,IGBP1,exact,IGBP1
6052,PDZD11,exact,PDZD11
6053,DLG3,exact,DLG3
6054,SLC7A3,exact,SLC7A3
6055,SNX12,exact,SNX12
6056,FOXO4,exact,FOXO4
6057,CXorf65,exact,CXorf65
6058,IL2RG,exact,IL2RG
6059,MED12,exact,MED12
6060,NLGN3,exact,NLGN3
6061,AL590764.1,unmatched,
6062,ZMYM3,exact,ZMYM3
6063,NONO,exact,NONO
6064,ITGB1BP2,exact,ITGB1BP2
6065,TAF1,exact,TAF1
6066,OGT,exact,OGT
6067,GCNA,exact,GCNA
6068,CXCR3,exact,CXCR3
6069,LINC00891,unmatched,
6070,NHSL2,exact,NHSL2
6071,PIN4,exact,PIN4
6072,RPS4X,exact,RPS4X
6073,HDAC8,exact,HDAC8
6074,PHKA1,exact,PHKA1
6075,NAP1L2,exact,NAP1L2
6076,CHIC1,exact,CHIC1
6077,JPX,exact,JPX
6078,FTX,exact,FTX
6079,AL353804.1,unmatched,
6080,RLIM,exact,RLIM
6081,NEXMIF,exact,NEXMIF
6082,ABCB7,exact,ABCB7
6083,UPRT,exact,UPRT
6084,ZDHHC15,exact,ZDHHC15
6085,PBDC1,exact,PBDC1
6086,MAGEE1,exact,MAGEE1
6087,ATRX,exact,ATRX
6088,MAGT1,exact,MAGT1
6089,COX7B,exact,COX7B
6090,ATP7A,exact,ATP7A
6091,PGK1,exact,PGK1
6092,TAF9B,exact,TAF9B
6093,CYSLTR1,exact,CYSLTR1
6094,P2RY10,exact,P2RY10
6095,GPR174,exact,GPR174
6096,ITM2A,exact,ITM2A
6097,BRWD3,exact,BRWD3
6098,HMGN5,exact,HMGN5
6099,SH3BGRL,exact,SH3BGRL
6100,RPS6KA6,exact,RPS6KA6
6101,HDX,exact,HDX
6102,APOOL,exact,APOOL
6103,SATL1,exact,SATL1
6104,ZNF711,exact,ZNF711
6105,CHM,exact,CHM
6106,PCDH11X,exact,PCDH11X
6107,NAP1L3,exact,NAP1L3
6108,DIAPH2,exact,DIAPH2
6109,RPA4,exact,RPA4
6110,TSPAN6,exact,TSPAN6
6111,CSTF2,exact,CSTF2
6112,TRMT2B,exact,TRMT2B
6113,TIMM8A,exact,TIMM8A
6114,RPL36A,exact,RPL36A
6115,GLA,exact,GLA
6116,HNRNPH2,exact,HNRNPH2
6117,ARMCX4,exact,ARMCX4
6118,ARMCX1,exact,ARMCX1
6119,ARMCX6,exact,ARMCX6
6120,ARMCX3,exact,ARMCX3
6121,ARMCX2,exact,ARMCX2
6122,ZMAT1,exact,ZMAT1
6123,TCEAL2,exact,TCEAL2
6124,BEX5,exact,BEX5
6125,ARMCX5,exact,ARMCX5
6126,GPRASP1,exact,GPRASP1
6127,GPRASP2,exact,GPRASP2
6128,BHLHB9,unmatched,
6129,LINC00630,unmatched,
6130,Z68871.1,unmatched,
6131,BEX1,exact,BEX1
6132,BEX4,exact,BEX4
6133,TCEAL8,exact,TCEAL8
6134,BEX2,exact,BEX2
6135,TCEAL9,exact,TCEAL9
6136,BEX3,exact,BEX3
6137,RAB40A,exact,RAB40A
6138,TCEAL4,exact,TCEAL4
6139,TCEAL3,exact,TCEAL3
6140,TCEAL1,exact,TCEAL1
6141,MORF4L2,exact,MORF4L2
6142,MORF4L2-AS1,exact,MORF4L2-AS1
6143,RAB9B,exact,RAB9B
6144,TMSB15B-AS1,unmatched,
6145,TMSB15B,unmatched,
6146,TMSB15B.1,unmatched,
6147,SLC25A53,exact,SLC25A53
6148,ZCCHC18,exact,ZCCHC18
6149,FAM199X,exact,FAM199X
6150,CXorf57,official_alias,CXorf57
6151,TBC1D8B,exact,TBC1D8B
6152,MORC4,exact,MORC4
6153,RBM41,exact,RBM41
6154,NUP62CL,exact,NUP62CL
6155,FRMPD3,exact,FRMPD3
6156,PRPS1,exact,PRPS1
6157,TSC22D3,exact,TSC22D3
6158,MID2,exact,MID2
6159,VSIG1,exact,VSIG1
6160,PSMD10,exact,PSMD10
6161,ATG4A,exact,ATG4A
6162,NXT2,exact,NXT2
6163,ACSL4,exact,ACSL4
6164,TMEM164,exact,TMEM164
6165,AMMECR1,exact,AMMECR1
6166,PAK3,exact,PAK3
6167,ALG13,exact,ALG13
6168,AMOT,exact,AMOT
6169,KLHL13,exact,KLHL13
6170,WDR44,exact,WDR44
6171,DOCK11,exact,DOCK11
6172,LINC01285,exact,LINC01285
6173,LONRF3,exact,LONRF3
6174,PGRMC1,exact,PGRMC1
6175,SLC25A43,exact,SLC25A43
6176,SLC25A5,exact,SLC25A5
6177,CXorf56,official_alias,CXorf56
6178,UBE2A,exact,UBE2A
6179,NKRF,exact,NKRF
6180,SEPT6,official_alias,SEPT6
6181,SOWAHD,exact,SOWAHD
6182,RPL39,exact,RPL39
6183,UPF3B,exact,UPF3B
6184,RNF113A,exact,RNF113A
6185,NDUFA1,exact,NDUFA1
6186,NKAP,exact,NKAP
6187,RHOXF1,exact,RHOXF1
6188,ZBTB33,exact,ZBTB33
6189,LAMP2,exact,LAMP2
6190,CUL4B,exact,CUL4B
6191,MCTS1,exact,MCTS1
6192,C1GALT1C1,exact,C1GALT1C1
6193,THOC2,exact,THOC2
6194,XIAP,exact,XIAP
6195,XIAP-AS1,unmatched,
6196,AL121601.1,unmatched,
6197,STAG2,exact,STAG2
6198,SH2D1A,exact,SH2D1A
6199,TENM1,exact,TENM1
6200,SMARCA1,exact,SMARCA1
6201,OCRL,exact,OCRL
6202,SASH3,exact,SASH3
6203,ZDHHC9,exact,ZDHHC9
6204,UTP14A,exact,UTP14A
6205,BCORL1,exact,BCORL1
6206,ELF4,exact,ELF4
6207,AIFM1,exact,AIFM1
6208,RAB33A,exact,RAB33A
6209,ZNF280C,exact,ZNF280C
6210,SLC25A14,exact,SLC25A14
6211,RBMX2,exact,RBMX2
6212,ENOX2,exact,ENOX2
6213,FIRRE,exact,FIRRE
6214,STK26,exact,STK26
6215,RAP2C,exact,RAP2C
6216,RAP2C-AS1,exact,RAP2C-AS1
6217,MBNL3,exact,MBNL3
6218,PHF6,exact,PHF6
6219,HPRT1,exact,HPRT1
6220,MIR503HG,exact,MIR503HG
6221,LINC00629,exact,LINC00629
6222,FAM122B,official_alias,FAM122B
6223,FAM122C,official_alias,FAM122C
6224,MOSPD1,exact,MOSPD1
6225,SMIM10,exact,SMIM10
6226,RTL8C,exact,RTL8C
6227,RTL8A,exact,RTL8A
6228,SMIM10L2B,exact,SMIM10L2B
6229,ZNF75D,exact,ZNF75D
6230,ZNF449,exact,ZNF449
6231,SMIM10L2A,exact,SMIM10L2A
6232,INTS6L,exact,INTS6L
6233,MMGT1,exact,MMGT1
6234,SLC9A6,exact,SLC9A6
6235,FHL1,exact,FHL1
6236,MAP7D3,exact,MAP7D3
6237,HTATSF1,exact,HTATSF1
6238,CD40LG,exact,CD40LG
6239,ARHGEF6,exact,ARHGEF6
6240,AL683813.1,unmatched,
6241,RBMX,exact,RBMX
6242,MCF2,exact,MCF2
6243,ATP11C,exact,ATP11C
6244,LDOC1,exact,LDOC1
6245,FMR1,exact,FMR1
6246,IDS,exact,IDS
6247,LINC00893,unmatched,
6248,CXorf40A,official_alias,CXorf40A
6249,TMEM185A,exact,TMEM185A
6250,CXorf40B,official_alias,CXorf40B
6251,LINC00894,unmatched,
6252,MTM1,exact,MTM1
6253,MTMR1,exact,MTMR1
6254,CD99L2,exact,CD99L2
6255,HMGB3,exact,HMGB3
6256,VMA21,exact,VMA21
6257,PRRG3,exact,PRRG3
6258,CETN2,exact,CETN2
6259,NSDHL,exact,NSDHL
6260,ZNF185,exact,ZNF185
6261,PNMA3,exact,PNMA3
6262,PNMA6A,exact,PNMA6A
6263,ZNF275,exact,ZNF275
6264,ZFP92,exact,ZFP92
6265,HAUS7,exact,HAUS7
6266,CCNQ,exact,CCNQ
6267,BCAP31,exact,BCAP31
6268,ABCD1,exact,ABCD1
6269,IDH3G,exact,IDH3G
6270,SSR4,exact,SSR4
6271,PDZD4,exact,PDZD4
6272,ARHGAP4,exact,ARHGAP4
6273,NAA10,exact,NAA10
6274,RENBP,exact,RENBP
6275,HCFC1,exact,HCFC1
6276,HCFC1-AS1,exact,HCFC1-AS1
6277,TMEM187,exact,TMEM187
6278,IRAK1,exact,IRAK1
6279,MECP2,exact,MECP2
6280,TKTL1,exact,TKTL1
6281,FLNA,exact,FLNA
6282,EMD,exact,EMD
6283,RPL10,exact,RPL10
6284,AC245140.2,unmatched,
6285,DNASE1L1,exact,DNASE1L1
6286,TAZ,official_alias,TAZ
6287,AC244090.1,unmatched,
6288,ATP6AP1,exact,ATP6AP1
6289,GDI1,exact,GDI1
6290,FAM50A,exact,FAM50A
6291,PLXNA3,exact,PLXNA3
6292,LAGE3,exact,LAGE3
6293,UBL4A,exact,UBL4A
6294,SLC10A3,exact,SLC10A3
6295,FAM3A,exact,FAM3A
6296,G6PD,exact,G6PD
6297,IKBKG,exact,IKBKG
6298,GAB3,exact,GAB3
6299,DKC1,exact,DKC1
6300,MPP1,exact,MPP1
6301,F8,exact,F8
