resample_id,target_index,comparison,pathway,representation,seed,mapping_changed_fraction,norm_max_difference,raw_p,adjusted_p,qval,score,significant,canonical_true_score,resampled_true_score,true_minus_control_score
1.0,27.0,cd4_0h_vs_24h,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,random,20497813.0,1.0,2.22044604925031e-16,0.00059618767048381,0.0733310834695086,1.06522856619588,3.22461700967912,False,2.958734584976284,2.70578194299357,-0.5188350666855501
1.0,27.0,cd4_0h_vs_24h,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,true,,0.0,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False,2.958734584976284,2.70578194299357,0.0
1.0,28.0,cd4_0h_vs_24h,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,permuted,20488813.0,0.909090909090909,0.0,0.0233436169134307,1.0,0.0,1.63183185249604,False,3.2246170096791245,2.70578194299357,1.0739500904975299
1.0,28.0,cd4_0h_vs_24h,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,random,20498813.0,1.0,2.22044604925031e-16,0.0150822934297104,1.0,0.0,1.82153261416016,False,3.2246170096791245,2.70578194299357,0.8842493288334099
1.0,28.0,cd4_0h_vs_24h,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,true,,0.0,0.0,0.00196887460329715,0.242171576205549,0.784778205325666,2.70578194299357,False,3.2246170096791245,2.70578194299357,0.0
1.0,29.0,cd4_0h_vs_24h,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,permuted,20489813.0,1.0,0.0,1.77726970010602e-05,0.0021860417311304,1.63105534906276,4.75024666314563,True,3.2246170096791245,5.82442680135432,1.07418013820869
1.0,29.0,cd4_0h_vs_24h,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,random,20499813.0,1.0,2.22044604925031e-16,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,True,3.2246170096791245,5.82442680135432,0.3713909401965596
1.0,29.0,cd4_0h_vs_24h,REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,true,,0.0,0.0,1.49821174952854e-06,0.00018428004519201,1.93249105817205,5.82442680135432,True,3.2246170096791245,5.82442680135432,0.0
1.0,30.0,cd4_0h_vs_24h,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,permuted,20490813.0,1.0,0.0,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,True,4.418772941503782,4.75024666314563,-0.7027891980121304
1.0,30.0,cd4_0h_vs_24h,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,random,20500813.0,1.0,1.11022302462516e-16,1.77726970010602e-05,0.0021860417311304,1.63105534906276,4.75024666314563,True,4.418772941503782,4.75024666314563,0.0
