pathway,scenario,draw_id,inference_unit,truth_fallback_used,null_truth_fallback_used,gene_count,truth_count,vanilla_ap_strength_0_5,vanilla_ap_strength_1_0,genept_ap_strength_0_5,genept_ap_strength_1_0,vanilla_raw_ap,genept_raw_ap,vanilla_matched_null_ap,genept_matched_null_ap,vanilla_calibrated_ap,genept_calibrated_ap,raw_genept_minus_vanilla_ap,null_genept_minus_vanilla_ap,calibrated_did
KEGG_BUTANOATE_METABOLISM,mean_shift,11,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.20936041083099907,0.8416666666666666,0.4845021645021645,0.7240384615384615,0.5255135387488328,0.604270313020313,0.4652564102564102,0.2028073451602863,0.060257128492422596,0.40146296786002666,0.0787567742714802,-0.26244906509612387,0.34120583936760407
KEGG_BUTANOATE_METABOLISM,mean_shift,12,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.2842016806722689,1.0,0.5184615384615385,1.0,0.6421008403361345,0.7592307692307693,0.25249084249084247,0.15389571213100622,0.389609997845292,0.6053350570997631,0.1171299288946348,-0.09859513035983625,0.2157250592544711
KEGG_BUTANOATE_METABOLISM,mean_shift,13,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.2441025641025641,0.9666666666666666,0.6909090909090909,1.0,0.6053846153846153,0.8454545454545455,0.780952380952381,0.37780626780626775,-0.17556776556776565,0.4676482776482777,0.24006993006993016,-0.4031461131461132,0.6432160432160434
KEGG_BUTANOATE_METABOLISM,mean_shift,14,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.15708898944193064,0.5877272727272728,0.506537037037037,0.7453968253968254,0.3724081310846017,0.6259669312169311,0.6476190476190476,0.38179487179487176,-0.27521091653444596,0.24417205942205938,0.25355880013232945,-0.2658241758241759,0.5193829759565054
KEGG_BUTANOATE_METABOLISM,mean_shift,15,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.4922222222222222,0.9028571428571428,0.7226190476190476,1.0,0.6975396825396825,0.8613095238095239,0.6026190476190476,0.43750915750915753,0.09492063492063485,0.4238003663003663,0.1637698412698414,-0.16510989010989008,0.3288797313797315
KEGG_BUTANOATE_METABOLISM,mean_shift,16,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.3875598086124402,0.7626315789473683,0.3656302521008403,0.8714285714285713,0.5750956937799043,0.6185294117647058,0.4902564102564102,0.209474011826953,0.08483928352349412,0.40905539993775275,0.043433717984801445,-0.2807823984294572,0.3242161164142586
KEGG_BUTANOATE_METABOLISM,mean_shift,17,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.5420634920634921,1.0,0.6079365079365079,1.0,0.7710317460317461,0.803968253968254,0.3191575091575092,0.20423184658478774,0.4518742368742369,0.5997364073834662,0.03293650793650793,-0.11492566257272144,0.14786217050922934
KEGG_BUTANOATE_METABOLISM,mean_shift,18,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.5334782608695653,0.3148064353946707,0.5264285714285715,0.8266666666666665,0.424142348132118,0.676547619047619,0.4902564102564102,0.209474011826953,-0.06611406212429222,0.46707360722066593,0.25240527091550097,-0.2807823984294572,0.5331876693449582
KEGG_BUTANOATE_METABOLISM,mean_shift,19,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.34493506493506493,0.6583333333333334,0.5038451744334097,1.0,0.5016341991341992,0.7519225872167048,0.4902564102564102,0.209474011826953,0.011377788877788952,0.5424485753897518,0.25028838808250564,-0.2807823984294572,0.5310707865119628
KEGG_BUTANOATE_METABOLISM,mean_shift,20,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.18037037037037038,0.8588235294117647,0.6138235294117647,0.8909090909090909,0.5195969498910675,0.7523663101604278,0.3508241758241758,0.16532428355957768,0.16877277406689173,0.58704202660085,0.23276936026936024,-0.18549989226459812,0.4182692525339583
KEGG_BUTANOATE_METABOLISM,cell_subset,1,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.33904761904761904,0.41714285714285715,0.6215384615384616,0.4972650878533231,0.3780952380952381,0.5594017746958924,0.7,0.4473809523809524,-0.32190476190476186,0.11202082231493998,0.18130653660065427,-0.2526190476190476,0.43392558421970184
KEGG_BUTANOATE_METABOLISM,cell_subset,2,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.6537037037037037,0.5070370370370371,0.49795482295482296,0.8253968253968254,0.5803703703703704,0.6616758241758242,0.4424908424908424,0.16133567957097367,0.137879527879528,0.5003401446048505,0.08130545380545373,-0.28115516291986875,0.36246061672532254
KEGG_BUTANOATE_METABOLISM,cell_subset,3,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.8416666666666666,0.6977777777777778,0.6436507936507936,0.6515262515262514,0.7697222222222222,0.6475885225885225,0.7,0.4473809523809524,0.06972222222222224,0.20020757020757013,-0.12213369963369969,-0.2526190476190476,0.1304853479853479
KEGG_BUTANOATE_METABOLISM,cell_subset,4,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.20932844932844935,0.3011111111111111,0.2754385964912281,0.50558352402746,0.2552197802197802,0.390511060259344,0.41749084249084245,0.1563356795709737,-0.16227106227106225,0.23417538068837032,0.1352912800395638,-0.26115516291986873,0.39644644295943254
KEGG_BUTANOATE_METABOLISM,cell_subset,5,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.725,0.7833333333333333,0.39794871794871794,0.54496336996337,0.7541666666666667,0.471456043956044,0.36928571428571433,0.19893772893772893,0.3848809523809523,0.2725183150183151,-0.28271062271062264,-0.1703479853479854,-0.11236263736263724
KEGG_BUTANOATE_METABOLISM,cell_subset,6,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.3272527472527472,0.5791666666666666,0.21666666666666665,0.5172619047619048,0.4532097069597069,0.36696428571428574,0.45082417582417583,0.32532428355957765,0.0023855311355310826,0.04164000215470809,-0.08624542124542117,-0.12549989226459818,0.039254471019177006
KEGG_BUTANOATE_METABOLISM,cell_subset,7,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.37872549019607843,0.48382352941176465,0.556084656084656,0.2825132275132275,0.43127450980392157,0.4192989417989417,0.6026190476190476,0.43750915750915753,-0.17134453781512604,-0.018210215710215805,-0.011975568004979842,-0.16510989010989008,0.15313432210491024
KEGG_BUTANOATE_METABOLISM,cell_subset,8,pathway_scenario_draw_mean_across_strengths,False,False,27,5,0.4575974025974025,0.5783333333333334,0.2612851573377889,0.4749376114081996,0.517965367965368,0.3681113843729943,0.5424908424908426,0.32133567957097364,-0.0245254745254746,0.046775704802020646,-0.14985398359237367,-0.22115516291986892,0.07130117932749525
