row_type,diagnostic,pathway,draw_id,method,feature,n_genes,truth_count,value,target_feature_rank_percentile_mean,non_target_feature_rank_percentile_mean,status
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_METABOLISM_OF_POLYAMINES,19,NA,expression_sd,58,9,0.005668934240362744,0.5134099616858238,0.507741027445461,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,vanilla_scpa,mean_expression,58,9,-0.07677793486691138,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,vanilla_scpa,mean_expression,58,9,-0.0818862759067587,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,vanilla_scpa,detection_fraction,58,9,-0.07652323611322248,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,vanilla_scpa,detection_fraction,58,9,-0.08134133271864027,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,vanilla_scpa,expression_sd,58,9,-0.07402481794380297,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,vanilla_scpa,expression_sd,58,9,-0.07868711261062689,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,genept_scpa,mean_expression,58,9,0.10497465268279692,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,genept_scpa,mean_expression,58,9,0.11129396928273966,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,genept_scpa,detection_fraction,58,9,0.10725617375767033,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,genept_scpa,detection_fraction,58,9,0.11312105915523461,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,genept_scpa,expression_sd,58,9,0.10991608970228722,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,19,genept_scpa,expression_sd,58,9,0.11590814711369903,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_METABOLISM_OF_POLYAMINES,20,NA,mean_expression,58,9,-0.003401360544217691,0.5057471264367815,0.5091484869809992,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_METABOLISM_OF_POLYAMINES,20,NA,detection_fraction,58,9,-0.003401360544217691,0.5057471264367815,0.5091484869809992,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_METABOLISM_OF_POLYAMINES,20,NA,expression_sd,58,9,-0.003401360544217691,0.5057471264367815,0.5091484869809992,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,vanilla_scpa,mean_expression,58,9,-0.07677793486691138,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,vanilla_scpa,mean_expression,58,9,-0.0818862759067587,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,vanilla_scpa,detection_fraction,58,9,-0.07652323611322248,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,vanilla_scpa,detection_fraction,58,9,-0.08134133271864027,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,vanilla_scpa,expression_sd,58,9,-0.07402481794380297,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,vanilla_scpa,expression_sd,58,9,-0.07868711261062689,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,genept_scpa,mean_expression,58,9,0.10497465268279692,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,genept_scpa,mean_expression,58,9,0.11129396928273966,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,genept_scpa,detection_fraction,58,9,0.10725617375767033,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,genept_scpa,detection_fraction,58,9,0.11312105915523461,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,genept_scpa,expression_sd,58,9,0.10991608970228722,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_METABOLISM_OF_POLYAMINES,20,genept_scpa,expression_sd,58,9,0.11590814711369903,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,NA,mean_expression,31,5,0.39999999999999997,0.8516129032258064,0.45161290322580644,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,NA,detection_fraction,31,5,0.4115384615384616,0.8612903225806452,0.4497518610421836,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,NA,expression_sd,31,5,0.4,0.8516129032258064,0.4516129032258064,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,vanilla_scpa,mean_expression,31,5,-0.22796290938614933,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,vanilla_scpa,mean_expression,31,5,-0.2717741935483871,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,vanilla_scpa,detection_fraction,31,5,-0.2212234425544355,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,vanilla_scpa,detection_fraction,31,5,-0.26560452964831877,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,vanilla_scpa,expression_sd,31,5,-0.23019783987032724,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,vanilla_scpa,expression_sd,31,5,-0.2745967741935484,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,genept_scpa,mean_expression,31,5,0.12862325908292596,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,genept_scpa,mean_expression,31,5,0.15120967741935487,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,genept_scpa,detection_fraction,31,5,0.11290969693057716,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,genept_scpa,detection_fraction,31,5,0.13451649299576965,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,genept_scpa,expression_sd,31,5,0.12577851085676328,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,genept_scpa,expression_sd,31,5,0.14798387096774193,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,NA,mean_expression,31,5,0.3846153846153845,0.8387096774193548,0.45409429280397023,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,NA,detection_fraction,31,5,0.3884615384615386,0.8419354838709678,0.45347394540942926,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,NA,expression_sd,31,5,0.3846153846153845,0.8387096774193548,0.45409429280397023,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,vanilla_scpa,mean_expression,31,5,-0.22796290938614933,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,vanilla_scpa,mean_expression,31,5,-0.2717741935483871,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,vanilla_scpa,detection_fraction,31,5,-0.2212234425544355,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,vanilla_scpa,detection_fraction,31,5,-0.26560452964831877,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,vanilla_scpa,expression_sd,31,5,-0.23019783987032724,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,vanilla_scpa,expression_sd,31,5,-0.2745967741935484,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,genept_scpa,mean_expression,31,5,0.12862325908292596,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,genept_scpa,mean_expression,31,5,0.15120967741935487,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,genept_scpa,detection_fraction,31,5,0.11290969693057716,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,genept_scpa,detection_fraction,31,5,0.13451649299576965,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,genept_scpa,expression_sd,31,5,0.12577851085676328,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,genept_scpa,expression_sd,31,5,0.14798387096774193,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,NA,mean_expression,31,5,0.34615384615384615,0.8064516129032258,0.4602977667493796,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,NA,detection_fraction,31,5,0.3423076923076925,0.803225806451613,0.46091811414392053,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,NA,expression_sd,31,5,0.34615384615384615,0.8064516129032258,0.4602977667493796,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,vanilla_scpa,mean_expression,31,5,-0.22796290938614933,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,vanilla_scpa,mean_expression,31,5,-0.2717741935483871,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,vanilla_scpa,detection_fraction,31,5,-0.2212234425544355,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,vanilla_scpa,detection_fraction,31,5,-0.26560452964831877,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,vanilla_scpa,expression_sd,31,5,-0.23019783987032724,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,vanilla_scpa,expression_sd,31,5,-0.2745967741935484,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,genept_scpa,mean_expression,31,5,0.12862325908292596,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,genept_scpa,mean_expression,31,5,0.15120967741935487,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,genept_scpa,detection_fraction,31,5,0.11290969693057716,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,genept_scpa,detection_fraction,31,5,0.13451649299576965,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,genept_scpa,expression_sd,31,5,0.12577851085676328,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,genept_scpa,expression_sd,31,5,0.14798387096774193,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,NA,mean_expression,31,5,0.3846153846153845,0.8387096774193548,0.45409429280397023,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,NA,detection_fraction,31,5,0.3846153846153845,0.8387096774193548,0.45409429280397023,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,NA,expression_sd,31,5,0.3846153846153845,0.8387096774193548,0.45409429280397023,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,vanilla_scpa,mean_expression,31,5,-0.22796290938614933,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,vanilla_scpa,mean_expression,31,5,-0.2717741935483871,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,vanilla_scpa,detection_fraction,31,5,-0.2212234425544355,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,vanilla_scpa,detection_fraction,31,5,-0.26560452964831877,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,vanilla_scpa,expression_sd,31,5,-0.23019783987032724,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,vanilla_scpa,expression_sd,31,5,-0.2745967741935484,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,genept_scpa,mean_expression,31,5,0.12862325908292596,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,genept_scpa,mean_expression,31,5,0.15120967741935487,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,genept_scpa,detection_fraction,31,5,0.11290969693057716,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,genept_scpa,detection_fraction,31,5,0.13451649299576965,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,genept_scpa,expression_sd,31,5,0.12577851085676328,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,genept_scpa,expression_sd,31,5,0.14798387096774193,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,NA,mean_expression,31,5,0.4461538461538462,0.8903225806451613,0.44416873449131516,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,NA,detection_fraction,31,5,0.44615384615384607,0.8903225806451612,0.44416873449131516,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,NA,expression_sd,31,5,0.4461538461538462,0.8903225806451613,0.44416873449131516,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,vanilla_scpa,mean_expression,31,5,-0.22796290938614933,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,vanilla_scpa,mean_expression,31,5,-0.2717741935483871,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,vanilla_scpa,detection_fraction,31,5,-0.2212234425544355,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,vanilla_scpa,detection_fraction,31,5,-0.26560452964831877,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,vanilla_scpa,expression_sd,31,5,-0.23019783987032724,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,vanilla_scpa,expression_sd,31,5,-0.2745967741935484,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,genept_scpa,mean_expression,31,5,0.12862325908292596,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,genept_scpa,mean_expression,31,5,0.15120967741935487,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,genept_scpa,detection_fraction,31,5,0.11290969693057716,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,genept_scpa,detection_fraction,31,5,0.13451649299576965,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,genept_scpa,expression_sd,31,5,0.12577851085676328,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,genept_scpa,expression_sd,31,5,0.14798387096774193,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,NA,mean_expression,31,5,0.36923076923076925,0.8258064516129032,0.456575682382134,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,NA,detection_fraction,31,5,0.3653846153846154,0.8225806451612904,0.45719602977667495,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,NA,expression_sd,31,5,0.36923076923076925,0.8258064516129032,0.456575682382134,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,vanilla_scpa,mean_expression,31,5,-0.22796290938614933,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,vanilla_scpa,mean_expression,31,5,-0.2717741935483871,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,vanilla_scpa,detection_fraction,31,5,-0.2212234425544355,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,vanilla_scpa,detection_fraction,31,5,-0.26560452964831877,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,vanilla_scpa,expression_sd,31,5,-0.23019783987032724,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,vanilla_scpa,expression_sd,31,5,-0.2745967741935484,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,genept_scpa,mean_expression,31,5,0.12862325908292596,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,genept_scpa,mean_expression,31,5,0.15120967741935487,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,genept_scpa,detection_fraction,31,5,0.11290969693057716,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,genept_scpa,detection_fraction,31,5,0.13451649299576965,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,genept_scpa,expression_sd,31,5,0.12577851085676328,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,genept_scpa,expression_sd,31,5,0.14798387096774193,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,NA,mean_expression,31,5,0.4307692307692307,0.8774193548387096,0.4466501240694789,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,NA,detection_fraction,31,5,0.44230769230769224,0.8870967741935484,0.44478908188585614,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,NA,expression_sd,31,5,0.4307692307692307,0.8774193548387096,0.4466501240694789,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,vanilla_scpa,mean_expression,31,5,-0.22796290938614933,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,vanilla_scpa,mean_expression,31,5,-0.2717741935483871,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,vanilla_scpa,detection_fraction,31,5,-0.2212234425544355,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,vanilla_scpa,detection_fraction,31,5,-0.26560452964831877,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,vanilla_scpa,expression_sd,31,5,-0.23019783987032724,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,vanilla_scpa,expression_sd,31,5,-0.2745967741935484,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,genept_scpa,mean_expression,31,5,0.12862325908292596,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,genept_scpa,mean_expression,31,5,0.15120967741935487,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,genept_scpa,detection_fraction,31,5,0.11290969693057716,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,genept_scpa,detection_fraction,31,5,0.13451649299576965,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,genept_scpa,expression_sd,31,5,0.12577851085676328,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,genept_scpa,expression_sd,31,5,0.14798387096774193,,,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,NA,mean_expression,31,5,0.3692307692307693,0.8258064516129032,0.4565756823821339,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,NA,detection_fraction,31,5,0.3615384615384615,0.8193548387096774,0.4578163771712159,ESTIMATED
unit,truth_target_minus_non_target_feature_rank_percentile,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,NA,expression_sd,31,5,0.3692307692307693,0.8258064516129032,0.4565756823821339,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,vanilla_scpa,mean_expression,31,5,-0.22796290938614933,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,vanilla_scpa,mean_expression,31,5,-0.2717741935483871,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,vanilla_scpa,detection_fraction,31,5,-0.2212234425544355,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,vanilla_scpa,detection_fraction,31,5,-0.26560452964831877,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,vanilla_scpa,expression_sd,31,5,-0.23019783987032724,,,ESTIMATED
unit,spearman_negative_rank_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,vanilla_scpa,expression_sd,31,5,-0.2745967741935484,,,ESTIMATED
unit,spearman_masking_delta_vs_feature,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,genept_scpa,mean_expression,31,5,0.12862325908292596,,,ESTIMATED
