row_type,scheme,population,status,pathway,draw_id,method,n_pathways,n_units,resamples,gene_count,truth_count,pool_size,eligible_pool_size,mean_ap,median_ap,sd_ap,exact_random_ap,mean_ap_minus_exact_chance,mean_genept_minus_vanilla_ap,mean_contrast_ap,median_contrast_ap,wilcoxon_p_value,rank_biserial,reason
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_METABOLISM_OF_POLYAMINES,19,vanilla_scpa,,1,1000,58,9,45,45,0.22122148805020414,0.2011547927108568,0.08206343647239228,0.20921550970762012,0.012005978342584017,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_METABOLISM_OF_POLYAMINES,19,genept_scpa,,1,1000,58,9,45,45,0.21699144874069037,0.19781366180306179,0.06928666344704536,0.20921550970762012,0.0077759390330702505,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_METABOLISM_OF_POLYAMINES,20,vanilla_scpa,,1,1000,58,9,45,45,0.2224170908086468,0.20026247525710028,0.08396854800239693,0.20921550970762012,0.013201581101026677,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_METABOLISM_OF_POLYAMINES,20,genept_scpa,,1,1000,58,9,45,45,0.21718200106160265,0.19893116824534052,0.06802357705108042,0.20921550970762012,0.00796649135398253,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_METABOLISM_OF_POLYAMINES,20,vanilla_scpa,,1,1000,58,9,58,45,0.20898988692908144,0.18973575247023478,0.07220681767051187,0.20921550970762012,-0.00022562277853868662,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_METABOLISM_OF_POLYAMINES,20,genept_scpa,,1,1000,58,9,58,45,0.20929354891120347,0.1918001853652121,0.07213702938785439,0.20921550970762012,7.80392035833466e-05,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_METABOLISM_OF_POLYAMINES,20,vanilla_scpa,,1,1000,58,9,45,45,0.22637890765764637,0.20492431241939585,0.08347074737359295,0.20921550970762012,0.01716339795002625,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_METABOLISM_OF_POLYAMINES,20,genept_scpa,,1,1000,58,9,45,45,0.21385198637813646,0.2002664847658965,0.0636261350474722,0.20921550970762012,0.004636476670516337,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,vanilla_scpa,,1,1000,31,5,11,11,0.2941739900407754,0.27862170087976545,0.14023363514398723,0.24592298395844034,0.04825100608233504,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,genept_scpa,,1,1000,31,5,11,11,0.3127233861907271,0.2911511537464351,0.12146707811288646,0.24592298395844034,0.06680040223228675,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,vanilla_scpa,,1,1000,31,5,31,11,0.24791291416387834,0.21481746876312097,0.11003520633966556,0.24592298395844034,0.001989930205438001,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,genept_scpa,,1,1000,31,5,31,11,0.23776480187567586,0.20334291981182545,0.10257633595481336,0.24592298395844034,-0.008158182082764476,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,vanilla_scpa,,1,1000,31,5,11,11,0.29175252804275603,0.28114942528735637,0.13686507504586432,0.24592298395844034,0.04582954408431569,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,1,genept_scpa,,1,1000,31,5,11,11,0.3136959575523904,0.29047619047619044,0.12165050986018855,0.24592298395844034,0.06777297359395004,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,vanilla_scpa,,1,1000,31,5,11,11,0.2854288625729727,0.277816091954023,0.1348229688478625,0.24592298395844034,0.039505878614532336,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,genept_scpa,,1,1000,31,5,11,11,0.31424516365998423,0.3013056835637481,0.12328087764799628,0.24592298395844034,0.06832217970154389,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,vanilla_scpa,,1,1000,31,5,31,11,0.24734735061569835,0.21342156381630067,0.10888490521147062,0.24592298395844034,0.0014243666572580083,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,genept_scpa,,1,1000,31,5,31,11,0.23573878983067223,0.20445555275849803,0.10531319418328432,0.24592298395844034,-0.01018419412776811,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,vanilla_scpa,,1,1000,31,5,11,11,0.305958921357759,0.302004784857955,0.14351350181634728,0.24592298395844034,0.060035937399318645,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,genept_scpa,,1,1000,31,5,11,11,0.3079204209912992,0.27666666666666667,0.12294988587824353,0.24592298395844034,0.06199743703285884,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,vanilla_scpa,,1,1000,31,5,11,11,0.28696018030295006,0.2718876941457587,0.1409614288336115,0.24592298395844034,0.041037196344509724,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,genept_scpa,,1,1000,31,5,11,11,0.2995638017736221,0.267816091954023,0.11828286012227031,0.24592298395844034,0.053640817815181735,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,vanilla_scpa,,1,1000,31,5,31,11,0.24512516539776089,0.21442888266417676,0.1031314630649071,0.24592298395844034,-0.000797818560679453,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,genept_scpa,,1,1000,31,5,31,11,0.25625464197993797,0.22499332149332152,0.11544977533065895,0.24592298395844034,0.01033165802149763,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,vanilla_scpa,,1,1000,31,5,11,11,0.2916706800913419,0.28541125541125545,0.13796280622122,0.24592298395844034,0.045747696132901555,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,3,genept_scpa,,1,1000,31,5,11,11,0.30416097716482526,0.27559139784946235,0.12239892670596557,0.24592298395844034,0.058237993206384925,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,vanilla_scpa,,1,1000,31,5,11,11,0.2999542144416783,0.28904761904761905,0.13944100473604049,0.24592298395844034,0.05403123048323796,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,genept_scpa,,1,1000,31,5,11,11,0.31636801558958577,0.30929824561403507,0.12273844261219996,0.24592298395844034,0.07044503163114543,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,vanilla_scpa,,1,1000,31,5,31,11,0.24645285659066632,0.21220839733742958,0.10977052254812038,0.24592298395844034,0.0005298726322259806,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,genept_scpa,,1,1000,31,5,31,11,0.24764659141608864,0.21585836903931532,0.1111387246431103,0.24592298395844034,0.0017236074576482963,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,vanilla_scpa,,1,1000,31,5,11,11,0.2941362351733876,0.2803703703703704,0.142577715298248,0.24592298395844034,0.04821325121494727,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,4,genept_scpa,,1,1000,31,5,11,11,0.3110241786613363,0.291727594849192,0.12363566801657475,0.24592298395844034,0.06510119470289596,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,vanilla_scpa,,1,1000,31,5,11,11,0.2979234804076572,0.28673400673400673,0.1381522458657925,0.24592298395844034,0.052000496449216865,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,genept_scpa,,1,1000,31,5,11,11,0.3106260213102277,0.28768291696984394,0.12276648408724862,0.24592298395844034,0.06470303735178737,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,vanilla_scpa,,1,1000,31,5,31,11,0.24419713211458452,0.21326392634948033,0.10803529177974443,0.24592298395844034,-0.001725851843855819,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,genept_scpa,,1,1000,31,5,31,11,0.24559135337160262,0.21265585461237635,0.10935368732743173,0.24592298395844034,-0.00033163058683771673,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,vanilla_scpa,,1,1000,31,5,11,11,0.2935700059095109,0.28195503421309875,0.14302306187962996,0.24592298395844034,0.04764702195107054,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,genept_scpa,,1,1000,31,5,11,11,0.3149715931653383,0.30238095238095236,0.12507333312885444,0.24592298395844034,0.06904860920689795,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,vanilla_scpa,,1,1000,31,5,11,11,0.2943287965865552,0.28417972831765936,0.13770419572974374,0.24592298395844034,0.04840581262811486,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,genept_scpa,,1,1000,31,5,11,11,0.3092839802509611,0.28644110275689216,0.12268990873157112,0.24592298395844034,0.06336099629252076,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,vanilla_scpa,,1,1000,31,5,31,11,0.2446205816660848,0.21113095238095236,0.10976522355663602,0.24592298395844034,-0.0013024022923555367,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,genept_scpa,,1,1000,31,5,31,11,0.24580421188622445,0.20929839632004726,0.11020718986050361,0.24592298395844034,-0.00011877207221588915,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,vanilla_scpa,,1,1000,31,5,11,11,0.2871278388926609,0.27691662105455206,0.1350518176858599,0.24592298395844034,0.041204854934220575,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6,genept_scpa,,1,1000,31,5,11,11,0.310068786119916,0.28644110275689216,0.12021130175126202,0.24592298395844034,0.06414580216147567,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,vanilla_scpa,,1,1000,31,5,11,11,0.2892996231048234,0.2763875205254515,0.14151664342145392,0.24592298395844034,0.04337663914638304,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,genept_scpa,,1,1000,31,5,11,11,0.3137720066852337,0.2917258663901132,0.12525370888315457,0.24592298395844034,0.06784902272679336,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,vanilla_scpa,,1,1000,31,5,31,11,0.24999849328852297,0.2158044828734484,0.11385157856953476,0.24592298395844034,0.004075509330082633,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,genept_scpa,,1,1000,31,5,31,11,0.24237977270873887,0.21195797024217491,0.10220074525044631,0.24592298395844034,-0.0035432112497014723,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,vanilla_scpa,,1,1000,31,5,11,11,0.3006739370879193,0.28904761904761905,0.14025916870816174,0.24592298395844034,0.054750953129478946,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,7,genept_scpa,,1,1000,31,5,11,11,0.31194867786819663,0.29,0.12179005669317602,0.24592298395844034,0.0660256939097563,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,vanilla_scpa,,1,1000,31,5,11,11,0.2910500311606986,0.2788009899300222,0.14007168905313297,0.24592298395844034,0.04512704720225827,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,genept_scpa,,1,1000,31,5,11,11,0.31840473040220124,0.32167919799498745,0.12352166199630998,0.24592298395844034,0.0724817464437609,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,vanilla_scpa,,1,1000,31,5,31,11,0.24666421407951344,0.21869226497862182,0.10311069696117202,0.24592298395844034,0.0007412301210731054,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,genept_scpa,,1,1000,31,5,31,11,0.24884960854854926,0.21528939871045133,0.10995076020290367,0.24592298395844034,0.0029266245901089227,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,vanilla_scpa,,1,1000,31,5,11,11,0.2956644853080837,0.2786772486772487,0.14396130816241645,0.24592298395844034,0.04974150134964336,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,8,genept_scpa,,1,1000,31,5,11,11,0.3134551363670578,0.2911494252873563,0.12110739937556485,0.24592298395844034,0.06753215240861746,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,9,vanilla_scpa,,1,1000,31,5,11,11,0.28413129562214656,0.27632034632034636,0.13866137714475055,0.24592298395844034,0.038208311663706224,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,9,genept_scpa,,1,1000,31,5,11,11,0.3117739905938372,0.2959649122807017,0.12391254428108246,0.24592298395844034,0.06585100663539686,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,9,vanilla_scpa,,1,1000,31,5,31,11,0.2436290942624537,0.2101058201058201,0.1053455256179139,0.24592298395844034,-0.0022938896959866506,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,9,genept_scpa,,1,1000,31,5,31,11,0.24583771520234604,0.21403457790670066,0.10866290417531466,0.24592298395844034,-8.526875609429774e-05,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,9,vanilla_scpa,,1,1000,31,5,11,11,0.2878498062247562,0.2755913978494624,0.13615073661687463,0.24592298395844034,0.04192682226631586,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,9,genept_scpa,,1,1000,31,5,11,11,0.3071282279949038,0.2894623655913978,0.12056019986565668,0.24592298395844034,0.06120524403646346,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,10,vanilla_scpa,,1,1000,31,5,11,11,0.28882187739463605,0.2777295947985603,0.1404496635804142,0.24592298395844034,0.04289889343619571,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,10,genept_scpa,,1,1000,31,5,11,11,0.31811874249026345,0.3193897703100912,0.12154612054490037,0.24592298395844034,0.07219575853182311,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,10,vanilla_scpa,,1,1000,31,5,31,11,0.2543017912662649,0.21918834788400005,0.11459988722021833,0.24592298395844034,0.00837880730782456,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,10,genept_scpa,,1,1000,31,5,31,11,0.24066808338409543,0.2071162362541673,0.10734867245588829,0.24592298395844034,-0.005254900574344912,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,10,vanilla_scpa,,1,1000,31,5,11,11,0.2940594494122859,0.2806083826773482,0.14364132067667582,0.24592298395844034,0.04813646545384556,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,10,genept_scpa,,1,1000,31,5,11,11,0.3060709183414599,0.27559139784946235,0.12182216977864006,0.24592298395844034,0.06014793438301955,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,11,vanilla_scpa,,1,1000,31,5,11,11,0.29536238838140394,0.28541125541125545,0.14063852992100798,0.24592298395844034,0.0494394044229636,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,11,genept_scpa,,1,1000,31,5,11,11,0.31378137337225154,0.3043310027014142,0.12228304087455731,0.24592298395844034,0.0678583894138112,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,11,vanilla_scpa,,1,1000,31,5,31,11,0.2397577469086131,0.2041888481888482,0.10999125666154848,0.24592298395844034,-0.0061652370498272435,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,11,genept_scpa,,1,1000,31,5,31,11,0.24438633922283134,0.21125868556866412,0.11131623503799153,0.24592298395844034,-0.001536644735608994,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,11,vanilla_scpa,,1,1000,31,5,11,11,0.29219062204491014,0.2822294372294373,0.13556501398108442,0.24592298395844034,0.0462676380864698,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,11,genept_scpa,,1,1000,31,5,11,11,0.31167696605250617,0.2959649122807017,0.1223044112075484,0.24592298395844034,0.06575398209406583,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,12,vanilla_scpa,,1,1000,31,5,11,11,0.2855398398894395,0.27528247141150364,0.13937099877871836,0.24592298395844034,0.039616855930999145,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,12,genept_scpa,,1,1000,31,5,11,11,0.30746914697756633,0.28644110275689216,0.12171274119836178,0.24592298395844034,0.06154616301912599,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,12,vanilla_scpa,,1,1000,31,5,31,11,0.24529411406183813,0.21516751163490294,0.10811101715161524,0.24592298395844034,-0.0006288698966022133,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,12,genept_scpa,,1,1000,31,5,31,11,0.24294493565621947,0.20950564468211527,0.10846037722245874,0.24592298395844034,-0.0029780483022208704,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,12,vanilla_scpa,,1,1000,31,5,11,11,0.29044799048806835,0.27632034632034636,0.14296275138248604,0.24592298395844034,0.044525006529628014,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,12,genept_scpa,,1,1000,31,5,11,11,0.3118932164671969,0.30238095238095236,0.1209200717398733,0.24592298395844034,0.06597023250875658,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,13,vanilla_scpa,,1,1000,31,5,11,11,0.29128666745317466,0.2786772486772487,0.13975954640785893,0.24592298395844034,0.045363683494734325,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,13,genept_scpa,,1,1000,31,5,11,11,0.30971792161159295,0.29,0.1207400483941338,0.24592298395844034,0.06379493765315261,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,13,vanilla_scpa,,1,1000,31,5,31,11,0.24310744815444252,0.2091937229437229,0.10866638747733164,0.24592298395844034,-0.0028155358039978207,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,13,genept_scpa,,1,1000,31,5,31,11,0.24434690391134012,0.21046886446886448,0.10672900029662513,0.24592298395844034,-0.00157608004710022,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,13,vanilla_scpa,,1,1000,31,5,11,11,0.29292402522764593,0.2790476190476191,0.13985830379948833,0.24592298395844034,0.047001041269205596,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,13,genept_scpa,,1,1000,31,5,11,11,0.3106799009760218,0.2889247311827957,0.12091495581241984,0.24592298395844034,0.06475691701758149,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,14,vanilla_scpa,,1,1000,31,5,11,11,0.29369355433941086,0.2823809523809524,0.1373675138461834,0.24592298395844034,0.04777057038097052,,,,,,
unit,A_ELIGIBLE_POOL_MATCHED,FEASIBLE_9,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,14,genept_scpa,,1,1000,31,5,11,11,0.3149769220046779,0.2923023074928701,0.12895371832250888,0.24592298395844034,0.06905393804623758,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,14,vanilla_scpa,,1,1000,31,5,31,11,0.24226888050879852,0.21388099058377694,0.10673180635360102,0.24592298395844034,-0.0036541034496418157,,,,,,
unit,B_PATHWAY_WIDE_UNIFORM,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,14,genept_scpa,,1,1000,31,5,31,11,0.2457100969166698,0.21557827575474636,0.10927404388517058,0.24592298395844034,-0.00021288704177052642,,,,,,
unit,C_PHASE7_FALLBACK_MATCHED,ALL_11,ESTIMATED,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,14,vanilla_scpa,,1,1000,31,5,11,11,0.29019197058246005,0.28114942528735637,0.13527943356132052,0.24592298395844034,0.04426898662401971,,,,,,
